"filename" "sentence" "value"
allez vas y.
alors tu vois toi tu dois tirer trois fois un rouge." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.49" "chi_Madeleine_5.43.txt" "c'était pas .
et quand y a une flèche qui va vers la queue c'est que tu dois le repousser d'un cran." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.95" "chi_Madeleine_5.43.txt" "quand on tombera sur vert euh ben on.
non on rejouera.
ben nous avec on jouait //.
joker jaune!
et si c'est." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.174" "chi_Madeleine_5.43.txt" "mais en fait des fois j'ai en fait moi j'essaie pas de deviner." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.177" "chi_Madeleine_5.43.txt" "alors que ma mère elle m'a dit tu peux reconnaître euh ." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.181" "chi_Madeleine_5.43.txt" "mais si on l'a déjà si on l'a pas encore étudié en classe il faut vraiment qu'y ait un adulte avec moi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.214" "chi_Madeleine_5.43.txt" "je pense qu'ils auront je pense qu'ils ont fondu hein." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.361" "chi_Madeleine_5.43.txt" "mais on m'a dit je dois aller." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.367" "chi_Madeleine_5.43.txt" "bon d'accord je rejoue encore deux fois puisque j'ai pas pu le faire." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.390" "chi_Madeleine_5.43.txt" "je dois aller .
bonjour il paraît que je devais oh." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.391" "chi_Madeleine_5.43.txt" "j'ai une amie euh il paraît que je devais venir à la poste pour chercher une lettre." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.402" "chi_Madeleine_5.43.txt" "qu'est ce qu'elle m'a écrit?
que elle pense beaucoup à moi.
et qu'elle espère me revoir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.412" "chi_Madeleine_5.43.txt" "maman j'en ai sept.
oui et en même temps vous avez eu eu pousser plutôt." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.1" "chi_Madeleine_5.87.txt" "arrête Côme arrête mais j'ai fait exprès pour qu'il se dégonfle un peu tout seul." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.6" "chi_Madeleine_5.87.txt" "je voulais dire on n'attend pas." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.39" "chi_Madeleine_5.87.txt" "par exemple nous on est en train de faire la queue pour au restaurant et lui il a déjà fini de manger quoi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.46" "chi_Madeleine_5.87.txt" "alors que il faut il fallait aller plus vite parce que sinon on arrivait //." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.87" "chi_Madeleine_5.87.txt" "à Saint Louis non.
et puis après j'ai eu trois ans à trois ans ben j'ai c'était l'autre année." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.95" "chi_Madeleine_5.87.txt" "et du coup moi je me suis dit mais qu'est ce que je fais moi maintenant?
du coup on l'a décalé c'était le lundi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.97" "chi_Madeleine_5.87.txt" "et du coup euh voilà.
et j'espère que Chloé va venir parce que Chloé c'est une de mes amies et je l'avais invitée." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.109" "chi_Madeleine_5.87.txt" "elle s'est dit je vais l'emporter ce soir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.111" "chi_Madeleine_5.87.txt" "et après on a on a commencé à se dire mais euh on n'a pas de nouvelle." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.142" "chi_Madeleine_5.87.txt" "ben j'ai xx j'ai dit comme je pouvais hein.
et du coup voilà." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.163" "chi_Madeleine_5.87.txt" "non ça c'est euh à mon anniversaire de cinq ans que que ma maman et mon non que ma maman m'a offert ça.
et du coup mon papa qui était en voyage pour son bureau." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.173" "chi_Madeleine_5.87.txt" "enfin je l'ai prise maman elle savait du coup elle m'a dit c'est pour toi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.205" "chi_Madeleine_5.87.txt" "je le ferai ce soir.
et maintenant il faudrait choisir un jeu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.243" "chi_Madeleine_5.87.txt" "ça y a déjà deux objets qui se sont fait casser." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.264" "chi_Madeleine_5.87.txt" "on pourrait faire semblant qu'on fait que ça c'est euh une petite tasse et du coup euh." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.315" "chi_Madeleine_5.87.txt" "attends il faut la pencher vraiment en avant pour qu'elle tienne debout." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.337" "chi_Madeleine_5.87.txt" "c'est insupportable normalement elle devrait elle devrait commencer ici." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.364" "chi_Madeleine_5.87.txt" "donc euh on met on appuie sur son ventre et puis ça va.
et maintenant il faudrait dîner." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.400" "chi_Madeleine_5.87.txt" "ben sinon les autres gens ils seraient .
pourquoi il regarde Madeleine?
en fait y avait euh où on." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.404" "chi_Madeleine_5.87.txt" "donc le moine venait dans la maison où les gens peuvent venir dormir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.408" "chi_Madeleine_5.87.txt" "mais c'était bien parce que y a //.
tu Octave tu vois qui c'est?
tu sais on est copains." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.538" "chi_Madeleine_5.87.txt" "bon allez maintenant on doit faire manger les trois autres." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.542" "chi_Madeleine_5.87.txt" "allez moi je te fais manger comme un gros bébé là." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.582" "chi_Madeleine_5.87.txt" "faut te le rappeler combien de fois?
et en plus elle a même pas bu une seule goutte de lait." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.25" "chi_Madeleine_6.45.txt" "peut être que là ma chaise est là alors qu'avant elle était là." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.42" "chi_Madeleine_6.45.txt" "oh dire que j'ai encore plein de boules xx.
bon ben je les vide ou.
je l'ai xx.
mais non mais c'est pas ça c'est des aimants en plus." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.43" "chi_Madeleine_6.45.txt" "ah non ben euh ça va être difficile parce que tout le monde est parce que y a plein d'aimants et //." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.48" "chi_Madeleine_6.45.txt" "et dedans y avait une pièce de un euro.
et donc euh tu sais le vide grenier?
et ben avec j'ai acheté un puzzle pour mon frère." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.50" "chi_Madeleine_6.45.txt" "maman elle disait la première pièce qu'elle a elle la dépense pourte faire un cadeau." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.56" "chi_Madeleine_6.45.txt" "ce sera peut être pas plus facile." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.58" "chi_Madeleine_6.45.txt" "c'était une bonne idée de les mettre là mais maintenant j'arrive plus à les prendre." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.60" "chi_Madeleine_6.45.txt" "va peut être falloir éviter que ça roule." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.81" "chi_Madeleine_6.45.txt" "sinon ça serait euh ça serait euh je sais pas mais." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.86" "chi_Madeleine_6.45.txt" "regarde c'est quand même un peu difficile ah.
tu as vu il bouge tout seul." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.101" "chi_Madeleine_6.45.txt" "oh oh.
tu vois quand j'essaie je le lâche sans le faire exprès et puis oh.
oh oh.
à chaque fois faut que je mette faut que je fasse comme ça." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.106" "chi_Madeleine_6.45.txt" "euh on met la feuille en dessous?
ah tu veux dire que //?.
ah où il est passé?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.109" "chi_Madeleine_6.45.txt" "attends je vais essayer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.116" "chi_Madeleine_6.45.txt" "regarde ce que j'ai fait là.
va falloir décoller le truc.
une de mes amies." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.118" "chi_Madeleine_6.45.txt" "en fait on n'arrêtait pas de jouer à un jeu.
et en fait euh elle en fait elle l'aime beaucoup ce jeu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.122" "chi_Madeleine_6.45.txt" "parce que c'est on joue à avoir //." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.161" "chi_Madeleine_6.45.txt" "oui et après comment je vais faire pour le ranger parce que j'aurais le supermag dans les mains." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.175" "chi_Madeleine_6.45.txt" "parce que j'avais oublié  je vais peut être ranger un peu ma chambre." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.201" "chi_Madeleine_6.45.txt" "c'est peut être qu'ils ont reproduit la photographie." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.224" "chi_Madeleine_6.45.txt" "bon attends on va dire qu'ils étaient //." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.241" "chi_Madeleine_6.45.txt" "ça je l'ai eue au //.
et comment je l'appelle déjà?
Isabelle ou.
attends c'est." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.295" "chi_Madeleine_6.45.txt" "ah ça aussi c'est comme si c'était une grand mère qui l'avait cousu." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.300" "chi_Madeleine_6.45.txt" "je l'ai j'arrive même pas à joindre les fils." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.345" "chi_Madeleine_6.45.txt" "ouh@i fais attention on va voir ses fesses." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.348" "chi_Madeleine_6.45.txt" "bon allez va peut être falloir le mettre au lieu de de pas arrêter de la de l'abimer cette robe." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.378" "chi_Madeleine_6.45.txt" "ah oui il est peut être dans la chambre de Côme." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.485" "chi_Madeleine_6.45.txt" "pourrais tu me toutoutou@i me passer un morceau de ficelle?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.493" "chi_Madeleine_6.45.txt" "euh oui vas y ça m'a l'air un peu trop grand mais on verra bien après." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.530" "chi_Madeleine_6.45.txt" "sinon un jour ou l'autre elles auront peut être besoin d'un berceau." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.534" "chi_Madeleine_6.45.txt" "hum qu'est ce que je pourrais faire comme armoire?
par exemple si je mets." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.553" "chi_Madeleine_6.45.txt" "Charlotte ça va peut être //.
y a le soleil le j'ai dit le soleil." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.45.txt.557" "chi_Madeleine_6.45.txt" "elle est gentille là mon idée mais maintenant j'ai tout fait tomber." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.17" "chi_Madeleine_6.99.txt" "je les ai déjà appris mais faut les revoir parce que j'ai mon contrôle." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.93" "chi_Madeleine_6.99.txt" "il faut les planter dans la terre pour qu'ils germent." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.95" "chi_Madeleine_6.99.txt" "alors ça c'est quand on a fait pousser des bulbes." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.105" "chi_Madeleine_6.99.txt" "et l'orthographe en fait comme la maîtresse la photocopieuse de la de l'école elle marchait pas et ben c'est nous qui avons copié notre leçon." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.144" "chi_Madeleine_6.99.txt" "en fait y a y a une fille qui était pas là vendredi du coup elle savait pas qu'il fallait faire la dictée." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.191" "chi_Madeleine_6.99.txt" "parce qu'en espagnol tortilla ça euh tortilla ça veut dire omelette." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.294" "chi_Madeleine_6.99.txt" "parce que si tu avais pris plus petit je pense que ça m'irait pas." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.300" "chi_Madeleine_6.99.txt" "euh ce serait bien d'enlever peut être la l'étiquette." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.313" "chi_Madeleine_6.99.txt" "y a quelqu'un un moment il avait piqué la.
la carte pour faire marcher la télé." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.337" "chi_Madeleine_6.99.txt" "mais mais je les fais mercredi mais là euh je devais les faire parce que le matin j'ai éveil à la foi.
et l'après midi je fêtais mon anniversaire avec mes copines." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.346" "chi_Madeleine_6.99.txt" "euh y en a une qui peut pas venir j'ai essayé d'appeler deux autres copines." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.347" "chi_Madeleine_6.99.txt" "tu vois j'en ai appelé une qui pouvait pas." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.356" "chi_Madeleine_6.99.txt" "en fait elle a essayé de régler en fait c'est son collègue qui vient." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.357" "chi_Madeleine_6.99.txt" "oui parce qu'elle était là non mais moi je veux voir tes copines hein." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.377" "chi_Madeleine_6.99.txt" "ça veut dire je me suis un peu fait mal." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.445" "chi_Madeleine_6.99.txt" "c'est j'ai beaucoup de jeux qui étaient à Marie quand elle était petite." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.458" "chi_Madeleine_6.99.txt" "et dans le train il se fait piquer l'argent que sa mère lui a confié." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.465" "chi_Madeleine_6.99.txt" "hum bon allez je vais chercher une feuille." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.474" "chi_Madeleine_6.99.txt" "après peut être que je te le donnerai." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.509" "chi_Madeleine_6.99.txt" "j'étais là madame est ce que vous pourriez nous expliquer en français?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.518" "chi_Madeleine_6.99.txt" "qu'est ce que je pourrais faire?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.520" "chi_Madeleine_6.99.txt" "ah oui j'ai compris en fait on fait ça on fait tourner." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.523" "chi_Madeleine_6.99.txt" "euh qu'est ce que je pourrais faire?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.560" "chi_Madeleine_6.99.txt" "normalement j'ai des copains qui devraient venir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.592" "chi_Madeleine_6.99.txt" "espaces comment as tu fait pour nous embarquer dans cette." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.603" "chi_Madeleine_6.99.txt" "allons le xxx ce n'est pas bien d'accuser un pauvre toutouinnocent." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.25" "chi_Theophile_4.94.txt" "mais est ce que je pourrais décider qui je peux être à coucher?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.54" "chi_Theophile_4.94.txt" "la tonne de blé!
ça il en a déjà tapé je vais enlever ça non pas ça oh!
et là c'est un.
des trucs qui sert.
non pas ça!
il peut pas plus?
eh euh." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.60" "chi_Theophile_4.94.txt" "regarde ils ont été xxx .
si aussi y a des chevals!
et si y a ça.
ça ça ça aussi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.64" "chi_Theophile_4.94.txt" "tiens des lapins yyy!
alors je vais les remettre en place." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.72" "chi_Theophile_4.94.txt" "tiens tiens et tiens et la cage à lapins on va la mettre là.
et y en a plein qui sont //." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.88" "chi_Theophile_4.94.txt" "y en aura deux non je veux les mettre je veux mettre xx." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.126" "chi_Theophile_4.94.txt" "non attends oh non!
xxx pas gentil oh non oh non tout s'est cassé c'est pas juste!
oh les cochons arrêtez." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.137" "chi_Theophile_4.94.txt" "ah cheval!
et voilà et voilà et je vais mettre le blé dans la maison et ça je vais l'enlever pour pas qu'y a rien y a rien dans la maison vite entrez xxx ils sont forts." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.36.txt.9" "chi_Theophile_5.36.txt" "c'est juste moi qui a vu.
non j'ai envie d'être là." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.36.txt.25" "chi_Theophile_5.36.txt" "mais j'ai je vais trouver xx." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.36.txt.96" "chi_Theophile_5.36.txt" "avant je jouais jamais avec xxx j'avais jamais vu je sais pas où il vient." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.39" "chi_Theophile_5.82.txt" "xx je voulais faire une barrière pour pas qu'ils passent." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.111" "chi_Theophile_5.82.txt" "les grands ont interdit de sortir c'est des méchants!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.140" "chi_Theophile_5.82.txt" "allez la salade qui pue!
et lui il a droit de manger roh@i." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.150" "chi_Theophile_5.82.txt" "non mais c'est moi qui l'ai fait bouger avec son doigt." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.211" "chi_Theophile_5.82.txt" "ouais ils ont.
je leur ai appris de se serrer." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.264" "chi_Theophile_5.82.txt" "faut taper!
allez mais arrête de tourner ce truc euh!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.268" "chi_Theophile_5.82.txt" "tu m'as tout cassé Antoine!
et après il va te tuer maman!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_6.32.txt.91" "chi_Theophile_6.32.txt" "c'est quoi?
allez xx.
et c'est à qui?
et solfège." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.59.txt.89" "chi_Théophile_2.59.txt" "hum hum!
hum oui!
moi j'ai xx.
euh non!
euh oui!
euh oui!
qu'est tu dis?
non veux pas steak." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.66.txt.10" "chi_Théophile_2.66.txt" "veux pas que ma maman bébé!
et yyy fait?
euh moi aussi ai faim!
non pas çà!
non xx.
yyy yyy yyy yyy yy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.66.txt.69" "chi_Théophile_2.66.txt" "vais manger quoi?
vais manger quoi?" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.66.txt.104" "chi_Théophile_2.66.txt" "c'est grand //.
veux yy!
ah un petit peu!
un petit peu!
da@fs colle!
euh ah non!
ai tombé!
yyy yy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.77.txt.9" "chi_Théophile_2.77.txt" "ça va tomber!
est tombée a@fs poussette!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.77.txt.15" "chi_Théophile_2.77.txt" "vais voir c'est mes balles!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.77.txt.77" "chi_Théophile_2.77.txt" "veux maman moi!
veux maman!
veux maman!
hum veux descendre." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.83.txt.48" "chi_Théophile_2.83.txt" "regarde t'as vu?
ouais moi aussi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.83.txt.102" "chi_Théophile_2.83.txt" "viens on prend comme peut comme jə@fs peux voir." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.91.txt.55" "chi_Théophile_2.91.txt" "regarde est moi c'est pas toi c'est pas toi." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.91.txt.100" "chi_Théophile_2.91.txt" "yyy yyy yyy cacher?
est toi il se cache." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.91.txt.237" "chi_Théophile_2.91.txt" "t'as vu ai@fs fait tomber." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.91.txt.240" "chi_Théophile_2.91.txt" "veux manger yy.
eh je veux manger!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.91.txt.248" "chi_Théophile_2.91.txt" "yyy t'as vu?
t'as vu?
t'as pas yyy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.99.txt.9" "chi_Théophile_2.99.txt" "veux gonfler moi vais le dégonfler ballon!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.99.txt.16" "chi_Théophile_2.99.txt" "veux faire un dessin veux faire un dessin aussi!
yyy veux!
yyy yyy yyy yy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.99.txt.17" "chi_Théophile_2.99.txt" "veux dessiner comme ça!
veux poser ma chaise!" 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.99.txt.18" "chi_Théophile_2.99.txt" "ah peux pas!
faut m'aider!
pas yyy yyy yyy yy." 3
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.99.txt.29" "chi_Théophile_2.99.txt" "n'ai pas fait encore!
