voilà	FNO	voilà
vie	NOM	vie
alors	ADV	alors
une	DET:ind	un
fois	NOM	fois
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
quelque	ADJ	<unknown>
chose	NOM	chose
je	PRO:cls	je
m'	PRO:clo	me
en	PRO:clo	en
souviens	VER:pres	souvenir
plus	ADV	plus
j'	PRO:cls	je
ai	AUX:pres	avoir
fait	VER:pper	faire
le	DET:def	le
rêve	NOM	rêve
de	PRP	de
ça	PRO:ton	ça
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
ce	PRO:dem	ce
que	PRO:rel	que
dit	VER:pres	dire
Elfie	NOM	<unknown>
aussi	ADV	aussi
elle	PRO:cls	elle
dit	VER:pres	dire
que	KON	que
quand	KON	quand
elle	PRO:cls	elle
rêve	VER:pres	rêver
pratiquement	ADV	pratiquement
c'	PRO:cls	ce
est	VER:pres	être
elle	PRO:cls	elle
rêve	VER:pres	rêver
souvent	ADV	souvent
des	DET:ind	un
mêmes	ADJ	même
choses	NOM	chose
que	KON	que
xxx	NOM	<unknown>
qu'	KON	que
elle	PRO:cls	elle
pense	VER:pres	penser
que	KON	que
je	PRO:cls	je
suis	AUX:pres	être
éveillée	VER:pper	éveiller
hein	INT	hein
.	NAM	<unknown>
hum	FNO	hum
hum	FNO	hum
et	KON	et
donc	ADV	donc
elle	PRO:ton	elle
elle	PRO:cls	elle
se	PRO:clo	se
pose	VER:pres	poser
des	DET:ind	un
questions	NOM	question
quand	KON	quand
elle	PRO:cls	elle
se	PRO:clo	se
réveille	VER:pres	réveiller
la	DET:def	le
nuit	NOM	nuit
elle	PRO:cls	elle
sait	VER:pres	savoir
pas	ADV	pas
si	KON	si
elle	PRO:cls	elle
est	AUX:pres	être
endormie	VER:pper	se endormir
ou	KON	ou
réveillée	VER:pper	réveiller
xxx	NOM	<unknown>
ah	INT	ah
ben	INT	ben
attends	VER:impe	attendre
une	DET:ind	un
fois	NOM	fois
je	PRO:cls	je
me	PRO:clo	me
une	DET:ind	un
fois	NOM	fois
je	PRO:cls	je
me	PRO:clo	me
suis	AUX:pres	être
demandé	VER:pper	demander
ça	PRO:ton	ça
si	KON	si
j'	PRO:cls	je
étais	VER:impf	être
encore	ADV	encore
dans	PRP	dans
mon	DET:pos	mon
rêve	NOM	rêve
où	PRO:rel	où
oui	FNO	oui
je	PRO:cls	je
xxx	NOM	<unknown>
écoute	VER:impe	écouter
xxx	NOM	<unknown>
comme	KON	comme
une	DET:ind	un
fois	NOM	fois
moi	PRO:ton	moi
je	PRO:cls	je
alors	ADV	alors
j'	PRO:cls	je
étais	VER:impf	être
au	PRP:det	au
lit	NOM	lit
et	KON	et
à	PRP	à
trois	NUM	@card@
heures	NOM	heure
du	PRP:det	du
matin	NOM	matin
je	PRO:cls	je
me	PRO:clo	me
suis	AUX:pres	être
réveillé	VER:pper	réveiller
je	PRO:cls	je
me	PRO:clo	me
suis	AUX:pres	être
dit	VER:pper	dire
je	PRO:cls	je
suis	VER:pres	être
dans	PRP	dans
le	DET:def	le
lit	NOM	lit
ou	KON	ou
j'	PRO:cls	je
ai	AUX:pres	avoir
pas	ADV	pas
dormi	VER:pper	dormir
.	NAM	<unknown>
ouais	FNO	ouais
ouais	FNO	ouais
on	PRO:cls	on
sait	VER:pres	savoir
pas	ADV	pas
c'	PRO:cls	ce
est	VER:pres	être
drôle	ADJ	drôle
ben	INT	ben
oui	FNO	oui
les	DET:def	le
rêves	NOM	rêve
quand	KON	quand
même	ADV	même
hein	INT	hein
.	NAM	<unknown>
ouais	FNO	ouais
parce	TRC	parce
que	KON	que
j'	PRO:cls	je
avais	AUX:impf	avoir
ouvert	VER:pper	ouvrir
les	DET:def	le
yeux	NOM	oeil
et	KON	et
j'	PRO:cls	je
avais	AUX:impf	avoir
cru	VER:pper	croire
j'	PRO:cls	je
avais	AUX:impf	avoir
cru	VER:pper	croire
que	KON	que
j'	PRO:cls	je
étais	VER:impf	être
toujours	ADV	toujours
dans	PRP	dans
le	DET:def	le
noir	ADJ	noir
complet	ADJ	complet
alors	ADV	alors
en	PRO:clo	en
fait	VER:pres	faire
j'	PRO:cls	je
ai	VER:pres	avoir
Mamie	NOM	mamie
elle	PRO:cls	elle
m'	PRO:clo	me
avait	AUX:impf	avoir
dit	VER:pper	dire
que	KON	que
j'	PRO:cls	je
étais	VER:impf	être
en	PRP	en
train	NOM	train
de	PRP	de
dormir	VER:infi	dormir
que	KON	que
j'	PRO:cls	je
avais	AUX:impf	avoir
dormi	VER:pper	dormir
ah	INT	ah
c'	PRO:cls	ce
était	VER:impf	être
peut-être	ADV	peut-être
un	DET:ind	un
rêve	NOM	rêve
oui	FNO	oui
c'	PRO:cls	ce
était	VER:impf	être
un	DET:ind	un
rêve	NOM	rêve
en	PRP	en
fait	NOM	fait
en	PRO:clo	en
fait	VER:pres	faire
des	DET:ind	un
fois	NOM	fois
on	PRO:cls	on
fait	VER:pres	faire
pas	ADV	pas
de	PRP	de
rêve	NOM	rêve
xxx	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
tout	ADV	tout
noir	ADJ	noir
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
comme	KON	comme
moi	PRO:ton	moi
quand	KON	quand
je	PRO:cls	je
ferme	VER:pres	fermer
les	DET:def	le
yeux	NOM	oeil
c'	PRO:cls	ce
est	VER:pres	être
noir	ADJ	noir
ou	KON	ou
alors	ADV	alors
on	PRO:cls	on
on	PRO:cls	on
en	PRO:clo	en
fait	VER:pres	faire
et	KON	et
on	PRO:cls	on
s'	PRO:clo	se
en	PRO:clo	en
souvient	VER:pres	souvenir
plus	ADV	plus
oui	FNO	oui
hein	INT	hein
?	NAM	<unknown>
alors	ADV	alors
maintenant	ADV	maintenant
comme	KON	comme
on	PRO:cls	on
sait	VER:pres	savoir
pas	ADV	pas
quand	KON	quand
on	PRO:cls	on
rêve	VER:pres	rêver
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
réalité	NOM	réalité
ou	KON	ou
hum	FNO	hum
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
rêve	NOM	rêve
en	PRP	en
ce	DET:dem	ce
ouais	FNO	ouais
moment	NOM	moment
c'	PRO:cls	ce
est	VER:pres	être
peut-être	ADV	peut-être
un	DET:ind	un
rêve	NOM	rêve
.	NAM	<unknown>
ben	INT	ben
oui	FNO	oui
oui	FNO	oui
oui	FNO	oui
en	PRP	en
ce	DET:dem	ce
moment	NOM	moment
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
peut-être	ADV	peut-être
un	DET:ind	un
rêve	NOM	rêve
moi	PRO:ton	moi
je	PRO:cls	je
me	PRO:clo	me
demande	VER:pres	demander
toujours	ADV	toujours
si	KON	si
en	PRP	en
ce	DET:dem	ce
moment	NOM	moment
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
rêve	NOM	rêve
mais	KON	mais
là	ADV	là
je	PRO:cls	je
pense	VER:pres	penser
pas	ADV	pas
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
rêve	NOM	rêve
hein	INT	hein
.	NAM	<unknown>
et	KON	et
et	KON	et
qu'	PRO:rel	que
est	VER:pres	être
qu'	KON	que
on	PRO:cls	on
a	VER:pres	avoir
xxx	NOM	<unknown>
.	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
réel	ADJ	réel
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
trop	ADV	trop
irréel	ADJ	irréel
euh	INT	euh
mais	KON	mais
pourquoi	PRO:int	pourquoi
dans	PRP	dans
les	DET:def	le
rêves	NOM	rêve
on	PRO:cls	on
voit	VER:pres	voir
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
euh	INT	euh
comme	KON	comme
ça	PRO:ton	ça
hein	INT	hein
.	NAM	<unknown>
oui	FNO	oui
oui	FNO	oui
oui	FNO	oui
comme	KON	comme
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
comme	KON	comme
ça	PRO:ton	ça
en	PRP	en
plus	ADV	plus
dans	PRP	dans
les	DET:def	le
rêves	NOM	rêve
on	PRO:cls	on
on	PRO:cls	on
voit	VER:pres	voir
qu'	KON	que
on	PRO:cls	on
touche	VER:pres	toucher
quelque	ADJ	<unknown>
chose	NOM	chose
on	PRO:cls	on
sait	VER:pres	savoir
très	ADV	très
on	PRO:cls	on
sent	VER:pres	sentir
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
tu	PRO:cls	tu
vois	VER:pres	voir
c'	PRO:cls	ce
est	VER:pres	être
transparent	NOM	transparent
des	PRP:det	du
fois	NOM	fois
des	PRP:det	du
fois	NOM	fois
quand	KON	quand
je	PRO:cls	je
touche	VER:pres	toucher
que-	TRC	<unknown>
xxx	NOM	<unknown>
hum	FNO	hum
hum	FNO	hum
oh	INT	oh
et	KON	et
ce	PRO:dem	ce
qui	PRO:rel	qui
est	VER:pres	être
bizarre	ADJ	bizarre
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
mon	DET:pos	mon
frère	NOM	frère
et	KON	et
mon	DET:pos	mon
père	NOM	père
ils	PRO:cls	il
font	VER:pres	faire
des	DET:ind	un
rêves	NOM	rêve
qui	PRO:rel	qui
sont	VER:pres	être
noirs	ADJ	noir
et	KON	et
blancs	ADJ	blanc
et	KON	et
les	DET:def	le
miens	NOM	mien
ils	PRO:cls	il
sont	VER:pres	être
en	PRP	en
couleur	NOM	couleur
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
?	NAM	<unknown>
ils	PRO:cls	il
font	VER:pres	faire
des	DET:ind	un
rêves	NOM	rêve
en	PRP	en
xxx	NOM	<unknown>
noir	ADJ	noir
et	KON	et
blanc	ADJ	blanc
.	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
normal	ADJ	normal
si	KON	si
.	NAM	<unknown>
pourquoi	PRO:int	pourquoi
c'	PRO:cls	ce
est	VER:pres	être
normal	ADJ	normal
.	NAM	<unknown>
ben	INT	ben
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
pourquoi	PRO:int	pourquoi
des	DET:ind	un
fois	NOM	fois
moi	PRO:ton	moi
je	PRO:cls	je
veux	VER:pres	vouloir
faire	VER:infi	faire
moi	PRO:ton	moi
je	PRO:cls	je
veux	VER:pres	vouloir
faire	VER:infi	faire
xxx	NOM	<unknown>
quand	KON	quand
je	PRO:cls	je
euh	INT	euh
moi	PRO:ton	moi
aussi	ADV	aussi
quand	KON	quand
j-	TRC	j-
j-	TRC	j-
je	PRO:cls	je
vous	PRO:clo	vous
ai	AUX:pres	avoir
parlé	VER:pper	parler
de	PRP	de
mon	DET:pos	mon
rêve	NOM	rêve
quand	KON	quand
je	PRO:cls	je
sautais	VER:impf	sauter
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
oui	FNO	oui
et	KON	et
il	PRO:clsi	il
était	VER:impf	être
tout	PRO:ind	tout
je	PRO:cls	je
euh	INT	euh
euh	INT	euh
tout	PRO:ind	tout
était	VER:impf	être
en	PRP	en
noir	ADJ	noir
et	KON	et
blanc	ADJ	blanc
aussi	ADV	aussi
ah	INT	ah
bon	INT	bon
?	NAM	<unknown>
moi	PRO:ton	moi
je	PRO:cls	je
ouais	FNO	ouais
m'	PRO:clo	me
en	PRO:clo	en
rappelle	VER:pres	rappeler
plus	ADV	plus
faudra	VER:futu	falloir
que	KON	que
je	PRO:cls	je
fasse	VER:subp	faire
attention	INT	attention
moi	PRO:ton	moi
c'	PRO:cls	ce
est	VER:pres	être
toujours	ADV	toujours
en	PRP	en
couleur	NOM	couleur
en	PRP	en
couleur	NOM	couleur
xxx	NOM	<unknown>
noir	ADJ	noir
ou	KON	ou
xxx	NOM	<unknown>
moi	PRO:ton	moi
c'	PRO:cls	ce
était	VER:impf	être
xxx	NOM	<unknown>
quand	KON	quand
moi	PRO:ton	moi
et	KON	et
moi	PRO:ton	moi
et	KON	et
noir	ADJ	noir
j'	PRO:cls	je
ai	AUX:pres	avoir
cru	VER:pper	croire
et	KON	et
moi	PRO:ton	moi
j'	PRO:cls	je
ai	AUX:pres	avoir
cru	VER:pper	croire
que	KON	que
xxx	NOM	<unknown>
c'	PRO:cls	ce
était	VER:impf	être
beau	ADJ	beau
.	NAM	<unknown>
et	KON	et
moi	PRO:ton	moi
j'	PRO:cls	je
ouvre	VER:pres	ouvrir
pareil	ADV	pareil
ouvre	VER:impe	ouvrir
euh	INT	euh
mes	DET:pos	mon
yeux	NOM	oeil
ils	PRO:cls	il
avaient	AUX:impf	avoir
un	DET:ind	un
problème	NOM	problème
alors	ADV	alors
je	PRO:cls	je
me	PRO:clo	me
suis	AUX:pres	être
réveillé	VER:pper	réveiller
en	PRP	en
sursaut	NOM	sursaut
comme	KON	comme
ça	PRO:ton	ça
d'	PRP	un
accord	NOM	accord
alors	ADV	alors
pour	PRP	pour
revenir	VER:infi	revenir
maintenant	ADV	maintenant
à	PRP	à
la	DET:def	le
dernière	ADJ	dernier
page	NOM	page
bon	INT	bon
vous	PRO:cls	vous
m'	PRO:clo	me
avez	AUX:pres	avoir
déjà	ADV	déjà
dit	VER:pper	dire
ce	PRO:dem	ce
que	PRO:rel	que
vous	PRO:cls	vous
aviez	VER:impf	avoir
envie	NOM	envie
de	PRP	de
faire	VER:infi	faire
quand	KON	quand
hum	FNO	hum
vous	PRO:cls	vous
étiez	VER:impf	être
grands	ADJ	grand
.	NAM	<unknown>
hum	FNO	hum
et	KON	et
lui	PRO:ton	lui
Elfie	NAM	<unknown>
elle	PRO:cls	elle
dit	VER:pres	dire
non	FNO	non
moi	PRO:ton	moi
je	PRO:cls	je
ne	ADV	ne
veux	VER:pres	vouloir
pas	ADV	pas
m'	PRO:clo	me
intéresser	VER:infi	intéresser
à	PRP	à
ce	PRO:dem	ce
que	PRO:rel	que
je	PRO:cls	je
ferai	VER:futu	faire
quand	KON	quand
je	PRO:cls	je
serai	VER:futu	être
grande	ADJ	grand
parce	TRC	parce
qu'	KON	que
elle	PRO:cls	elle
veut	VER:pres	vouloir
y	PRO:clo	y
penser	VER:infi	penser
quand	KON	quand
elle	PRO:cls	elle
sera	VER:futu	être
grande	ADJ	grand
ouais	FNO	ouais
et	KON	et
ça	PRO:cls	ça
veut	VER:pres	vouloir
dire	VER:infi	dire
être	VER:infi	être
grand	ADJ	grand
pour	PRP	pour
vous	PRO:clo	vous
.	VER:infi	<unknown>
ben	INT	ben
euh	INT	euh
être	VER:infi	être
adulte	NOM	adulte
d'	PRP	un
abord	NOM	abord
xxx	NOM	<unknown>
être	VER:infi	être
adulte	NOM	adulte
prendre	VER:infi	prendre
ses	DET:pos	son
xxx	NOM	<unknown>
responsabilités	NOM	responsabilité
xxx	NOM	<unknown>
qu'	KON	que
on	PRO:cls	on
est	AUX:pres	être
devenu	VER:pper	devenir
qu'	KON	que
on	PRO:cls	on
est	VER:pres	être
xxx	NOM	<unknown>
mais	KON	mais
xxx	NOM	<unknown>
avant	ADV	avant
on	PRO:cls	on
était	VER:impf	être
petit	ADJ	petit
et	KON	et
maintenant	ADV	maintenant
ben	INT	ben
vous	PRO:ton	vous
c'	PRO:cls	ce
est	VER:pres	être
quel	DET:int	quel
âge	NOM	âge
alors	ADV	alors
.	VER:simp	<unknown>
hum	FNO	hum
ben	INT	ben
euh	INT	euh
hum	FNO	hum
ah	INT	ah
ah	INT	ah
xxx	NOM	<unknown>
ben	INT	ben
pour	PRP	pour
moi	PRO:ton	moi
ben	INT	ben
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
dix-huit	NUM	@card@
ans	NOM	an
à	PRP	à
peu	NOM	peu
près	ADV	près
c'	PRO:cls	ce
est	VER:pres	être
à	PRP	à
partir	VER:infi	partir
de	PRP	de
dix-huit	NUM	@card@
je	PRO:cls	je
pense	VER:pres	penser
euh	INT	euh
vingt	NUM	@card@
ans	NOM	an
euh	INT	euh
moi	PRO:ton	moi
je	PRO:cls	je
dirais	VER:cond	dire
plutôt	ADV	plutôt
vingt	NUM	@card@
ans	NOM	an
aussi	ADV	aussi
ouais	FNO	ouais
vous	PRO:cls	vous
ê-	TRC	<unknown>
vous	PRO:cls	vous
êtes	VER:pres	être
sûre	ADJ	sûr
que	KON	que
ça	PRO:cls	ça
marche	VER:pres	marcher
ça	PRO:cls	ça
parce	TRC	parce
que	KON	que
si	KON	si
ça	PRO:cls	ça
marche	VER:pres	marcher
pas	ADV	pas
euh	INT	euh
si	KON	si
si	KON	si
ça	PRO:cls	ça
marche	VER:pres	marcher
ah	INT	ah
d'	PRP	un
accord	NOM	accord
ouais	FNO	ouais
euh	INT	euh
donc	ADV	donc
tu	PRO:cls	tu
dis	VER:pres	dire
vingt	NUM	@card@
ans	NOM	an
alors	ADV	alors
i-	TRC	i-
comment	PRO:int	comment
tu	PRO:cls	tu
imagines	VER:pres	imaginer
que	KON	que
tu	PRO:cls	tu
que	KON	que
vous	PRO:cls	vous
serez	VER:futu	être
à	PRP	à
vingt	NUM	@card@
ans	NOM	an
.	NAM	<unknown>
ben	INT	ben
euh	INT	euh
ben	INT	ben
euh	INT	euh
dans	PRP	dans
euh	INT	euh
vingt	NUM	@card@
ans	NOM	an
non	FNO	non
comment	PRO:int	comment
tu	PRO:cls	tu
imagines	VER:pres	imaginer
.	NAM	<unknown>
ben	INT	ben
xxx	NOM	<unknown>
parce	TRC	parce
que	KON	que
je	PRO:cls	je
pense	VER:pres	penser
que	KON	que
à	PRP	à
dix-neuf	NUM	@card@
ans	NOM	an
ou	KON	ou
à	PRP	à
dix-huit	NUM	@card@
on	PRO:cls	on
sera	VER:futu	être
encore	ADV	encore
à	PRP	à
l'	DET:def	le
école	NOM	école
je	PRO:cls	je
pense	VER:pres	penser
ouais	FNO	ouais
mais	KON	mais
alors	ADV	alors
alors	ADV	alors
qu'	KON	que
à	PRP	à
vingt	NUM	@card@
ans	NOM	an
on	PRO:cls	on
n'	ADV	ne
est	VER:pres	être
plus	ADV	plus
à	PRP	à
l'	DET:def	le
école	NOM	école
alors	ADV	alors
euh	INT	euh
on	PRO:cls	on
pense	VER:pres	penser
à	PRP	à
devenir	VER:infi	devenir
on	PRO:cls	on
on	PRO:cls	on
arrête	VER:pres	arrêter
à	PRP	à
l'	DET:def	le
école	NOM	école
adulte	NOM	adulte
on	PRO:cls	on
commence	VER:pres	commencer
ouais	FNO	ouais
ben	INT	ben
à	PRP	à
devenir	VER:infi	devenir
plus	ADV	plus
grand	ADJ	grand
xxx	NOM	<unknown>
ben	INT	ben
souvent	ADV	souvent
on	PRO:cls	on
arrête	VER:pres	arrêter
oui	FNO	oui
xxx	NOM	<unknown>
souvent	ADV	souvent
l'	DET:def	le
école	NOM	école
mais	KON	mais
on	PRO:cls	on
peut	VER:pres	pouvoir
toujours	ADV	toujours
aller	VER:infi	aller
dans	PRP	dans
des	DET:ind	un
écoles	NOM	école
pour	PRP	pour
faire	VER:infi	faire
nos	DET:pos	notre
métiers	NOM	métier
quand	KON	quand
ou	KON	ou
bien	ADV	bien
à	PRP	à
dix-neuf	NUM	@card@
ans	NOM	an
et	KON	et
tout	DET:pre	tout
ça	PRO:ton	ça
ben	INT	ben
oui	FNO	oui
ça	PRO:cls	ça
sera	VER:futu	être
pas	ADV	pas
xxx	NOM	<unknown>
à	PRP	à
dix-huit	NUM	@card@
ans	NOM	an
oui	FNO	oui
mais	KON	mais
euh	INT	euh
comment	PRO:int	comment
vous	PRO:cls	vous
imaginez	VER:pres	imaginer
ce	PRO:dem	ce
que	PRO:rel	que
pense	VER:pres	penser
les	DET:def	le
grands	ADJ	grand
.	NOM	<unknown>
ben	INT	ben
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
vous	PRO:cls	vous
imaginez	VER:pres	imaginer
ce	PRO:dem	ce
que	PRO:rel	que
pense	VER:pres	penser
les	DET:def	le
grands	ADJ	grand
?	NOM:sig	<unknown>
ce	PRO:dem	ce
qu'	PRO:rel	que
ils	PRO:cls	il
ont	VER:pres	avoir
dans	PRP	dans
leurs	DET:pos	leur
têtes	NOM	tête
.	NAM	<unknown>
ben	INT	ben
ben	INT	ben
euh	INT	euh
ben	INT	ben
moi	PRO:ton	moi
quand	KON	quand
/ilils/	MLT	<unknown>
/s'énerves'énervent/	MLT	<unknown>
xxx	NOM	<unknown>
que	KON	que
quand	KON	quand
je	PRO:cls	je
fais	VER:pres	faire
des	DET:ind	un
devoirs	NOM	devoir
et	KON	et
que	KON	que
je	PRO:cls	je
fais	VER:pres	faire
faux	ADJ	faux
je	PRO:cls	je
pense	VER:pres	penser
euh	INT	euh
qu'	KON	que
elle	PRO:cls	elle
dit	VER:pres	dire
euh	INT	euh
il	PRO:cls	il
m-	TRC	m-
il	PRO:cls	il
m-	TRC	m-
énerve	VER:pres	énerver
euh	INT	euh
tu	PRO:cls	tu
vois	VER:pres	voir
pourquoi	PRO:int	pourquoi
.	NOM:sig	<unknown>
xxx	NOM	<unknown>
je	PRO:cls	je
dis	VER:pres	dire
au	PRP:det	au
hasard	NOM	hasard
et	KON	et
ben	INT	ben
moi	PRO:ton	moi
euh	INT	euh
il	PRO:clsi	il
s'	PRO:clo	se
énerve	VER:pres	énerver
pas	ADV	pas
tout	PRO:ind	tout
de	PRP	de
suite	NOM	suite
si	KON	si
mais	KON	mais
aussi	ADV	aussi
xxx	NOM	<unknown>
chaque	DET:ind	chaque
fois	NOM	fois
à	PRP	à
peu	NOM	peu
près	ADV	près
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
sûr	ADJ	sûr
qu'	KON	que
il	PRO:cls	il
commence	VER:pres	commencer
à	PRP	à
s'	PRO:clo	se
énerver	VER:infi	énerver
et	KON	et
ils	PRO:cls	il
en	PRO:clo	en
n'	ADV	ne
ont	VER:pres	avoir
marre	ADV	marre
parce	TRC	parce
que	KON	que
xxx	NOM	<unknown>
chaque	DET:ind	chaque
fois	NOM	fois
je	PRO:cls	je
dois	VER:pres	devoir
quand	KON	quand
même	ADV	même
retenir	VER:infi	retenir
xxx	NOM	<unknown>
xxx	NOM	<unknown>
xxx	NOM	<unknown>
mais	KON	mais
dis-voir	NOM	<unknown>
tu	PRO:cls	tu
y	PRO:clo	y
penses	VER:pres	penser
que	KON	que
.	NAM	<unknown>
que	KON	que
à	PRP	à
ça	PRO:ton	ça
.	NAM	<unknown>
ouais	FNO	ouais
une	DET:ind	un
fois	NOM	fois
une	DET:ind	un
fois	NOM	fois
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
ils	PRO:cls	il
ont	VER:pres	avoir
dans	PRP	dans
leurs	DET:pos	leur
têtes	NOM	tête
.	NOM:sig	<unknown>
une	DET:ind	un
fois	NOM	fois
ma	DET:pos	mon
maman	NOM	maman
euh	INT	euh
une	DET:ind	un
fois	NOM	fois
quand	KON	quand
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
quelqu'un	PRO:ind	quelqu'un
qui	PRO:rel	qui
tr-	TRC	tr-
une	DET:ind	un
un	DET:ind	un
garçon	NOM	garçon
qui	PRO:rel	qui
a	AUX:pres	avoir
pas	ADV	pas
vu	VER:pper	voir
ma	DET:pos	mon
maman	NOM	maman
arrivée	VER:pper	arriver
avec	PRP	avec
la	DET:def	le
voiture	NOM	voiture
et	KON	et
là	ADV	là
il	PRO:cls	il
était	VER:impf	être
dans	PRP	dans
la	DET:def	le
route	NOM	route
et	KON	et
ma	DET:pos	mon
maman	NOM	maman
elle	PRO:cls	elle
a	AUX:pres	avoir
pensé	VER:pper	penser
la	DET:def	le
bouche	NOM	bouche
ouverte	VER:pper	ouvrir
et	KON	et
elle	PRO:cls	elle
a	AUX:pres	avoir
dit	VER:pper	dire
euh	INT	euh
tu	PRO:cls	tu
vois	VER:pres	voir
un	DET:ind	un
gros	ADJ	gros
mot	NOM	mot
en	PRO:clo	en
fait	VER:pres	faire
oui	FNO	oui
j'	PRO:cls	je
ai	AUX:pres	avoir
entendu	VER:pper	entendre
parce	TRC	parce
que	KON	que
j'	PRO:cls	je
étais	VER:impf	être
devant	ADV	devant
avec	PRP	avec
elle	PRO:ton	elle
d'	PRP	un
accord	NOM	accord
mais	KON	mais
alors	ADV	alors
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
vous	PRO:ton	vous
oui	FNO	oui
vous	PRO:cls	vous
savez	VER:pres	savoir
pas	ADV	pas
ce	PRO:dem	ce
qu'	PRO:rel	que
ils	PRO:cls	il
pensent	VER:pres	penser
les	DET:def	le
grands	ADJ	grand
?	NAM	<unknown>
les	DET:def	le
adultes	NOM	adulte
?	NOM:sig	<unknown>
ce	PRO:dem	ce
qu'	PRO:rel	que
ils	PRO:cls	il
ont	VER:pres	avoir
dans	PRP	dans
leurs	DET:pos	leur
têtes	NOM	tête
.	NAM	<unknown>
non	FNO	non
alors	ADV	alors
des	DET:ind	un
fois	NOM	fois
je	PRO:cls	je
demande	VER:pres	demander
parfois	ADV	parfois
je	PRO:cls	je
demande	VER:pres	demander
à	PRP	à
mes	DET:pos	mon
parents	NOM	parent
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
ils	PRO:cls	il
pensent	VER:pres	penser
.	NAM	<unknown>
oui	FNO	oui
ben	INT	ben
ben	INT	ben
oui	FNO	oui
euh	INT	euh
des	DET:ind	un
fois	NOM	fois
xxx	NOM	<unknown>
ben	INT	ben
ils	PRO:cls	il
me	PRO:clo	me
disent	VER:pres	dire
pas	ADV	pas
c'	PRO:cls	ce
est	VER:pres	être
secret	ADJ	secret
c'	PRO:cls	ce
est	VER:pres	être
confidentiel	ADJ	confidentiel
hein	INT	hein
.	NAM	<unknown>
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
sûr	ADJ	sûr
hein	INT	hein
.	NAM	<unknown>
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
secret	ADJ	secret
.	NOM	<unknown>
elle	PRO:cls	elle
en	PRO:clo	en
parle	VER:pres	parler
des	DET:ind	un
secrets	ADJ	secret
Elfie	NOM	<unknown>
ben	INT	ben
moi	PRO:ton	moi
en	PRP	en
deux	NUM	@card@
mille	NUM	@card@
cinquante	NUM	@card@
j'	PRO:cls	je
imagine	VER:pres	imaginer
pas	ADV	pas
comment	PRO:int	comment
ça	PRO:ton	ça
comment	PRO:int	comment
ça	PRO:cls	ça
sera	VER:futu	être
euh	INT	euh
ni	KON	ni
comment	PRO:int	comment
tu	PRO:cls	tu
seras	VER:futu	être
.	NAM	<unknown>
oui	FNO	oui
comment	PRO:int	comment
je	PRO:cls	je
serai	VER:futu	être
peut-être	ADV	peut-être
que	KON	que
le	DET:def	le
monde	NOM	monde
sera	AUX:futu	être
euh	INT	euh
peut-être	ADV	peut-être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
aura	VER:futu	avoir
des	DET:ind	un
grands	ADJ	grand
xxx	NOM	<unknown>
euh	INT	euh
tout	ADV	tout
mais	KON	mais
moi	PRO:ton	moi
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
question	NOM	question
que	KON	que
je	PRO:cls	je
me	PRO:clo	me
demande	VER:pres	demander
toujours	ADV	toujours
c'	PRO:cls	ce
est	VER:pres	être
laquelle	PRO:int	lequel
.	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
quoi	PRO:int	quoi
.	NOM:sig	<unknown>
quand	KON	quand
on	PRO:cls	on
montre	VER:pres	montrer
euh	INT	euh
quand	KON	quand
on	PRO:cls	on
monte	VER:pres	monter
très	ADV	très
