oh	INT	oh
qui	PRO:rel	qui
me	PRO:clo	me
semblait	VER:impf	sembler
ce	DET:dem	ce
matin	NOM	matin
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
Dora	VER:simp	dorer
ce	DET:dem	ce
matin	NOM	matin
y	PRO:clo	y
avait	VER:impf	avoir
pas	ADV	pas
Dora	VER:simp	dorer
hein	INT	hein
y	PRO:clo	y
a	VER:pres	avoir
pas	ADV	pas
Dora	VER:simp	dorer
ce	DET:dem	ce
matin	NOM	matin
c'	PRO:cls	ce
était	VER:impf	être
.	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
Diego	NAM	<unknown>
et	KON	et
Dora	VER:simp	dorer
ouais	FNO	ouais
mais	KON	mais
en	PRP	en
premier	ADJ	premier
c'	PRO:cls	ce
était	VER:impf	être
déjà	ADV	déjà
Dora	VER:simp	dorer
mm	NOM	<unknown>
bah	INT	bah
oui	FNO	oui
tu	PRO:cls	tu
te	PRO:clo	te
rappelles	VER:pres	rappeler
plus	ADV	plus
de	PRP	de
l'	DET:def	le
histoire	NOM	histoire
.	NAM	<unknown>
oh	INT	oh
maintenant	ADV	maintenant
ils	PRO:cls	il
prennent	VER:pres	prendre
plus	ADV	plus
de	PRP	de
cadeaux	NOM	cadeau
ah	INT	ah
purée	INT	purée
et	KON	et
en	PRP	en
plus	ADV	plus
l-	TRC	l-
il-	TRC	<unknown>
enlève	VER:pres	enlever
il	PRO:clsi	il
en	PRO:clo	en
laisse	VER:pres	laisser
deux	NUM	@card@
il	PRO:cls	il
en	PRO:clo	en
reste	VER:pres	rester
oh	INT	oh
mince	INT	mince
.	NAM	<unknown>
encore	ADV	encore
un	DET:ind	un
ah	INT	ah
j'	PRO:cls	je
ai	VER:pres	avoir
plus	ADV	plus
de	PRP	de
place	NOM	place
maintenant	ADV	maintenant
tu	PRO:cls	tu
les	PRO:clo	le
colles	VER:pres	coller
sur	PRP	sur
ta	DET:pos	ton
figure	NOM	figure
n-	TRC	n-
non	FNO	non
non	FNO	non
tu	PRO:cls	tu
dis	VER:pres	dire
ça	PRO:ton	ça
pour	PRP	pour
rigoler	VER:infi	rigoler
je	PRO:cls	je
rigole	VER:pres	rigoler
là	ADV	là
tu	PRO:cls	tu
crois	VER:pres	croire
.	NAM	<unknown>
oui	FNO	oui
non	FNO	non
non	FNO	non
si	KON	si
là	ADV	là
tu	PRO:cls	tu
rigoles	VER:pres	rigoler
bah	INT	bah
oui	FNO	oui
je	PRO:cls	je
rigole	VER:pres	rigoler
alors	ADV	alors
on	PRO:cls	on
va	VER:pres	aller
le	PRO:clo	le
mettre	VER:infi	mettre
là	ADV	là
aux	PRP:det	au
mains	NOM	main
alors	ADV	alors
je	PRO:cls	je
prends	VER:pres	prendre
alors	ADV	alors
on	PRO:cls	on
va	VER:pres	aller
lui	PRO:clo	lui
enl-	VER:infi	<unknown>
oh	INT	oh
bah	INT	bah
tu	PRO:cls	tu
vas	VER:pres	aller
déjà	ADV	déjà
recoller	VER:infi	recoller
tout	DET:pre	tout
ça	PRO:ton	ça
ah	INT	ah
oui	FNO	oui
alors	ADV	alors
quarante	NUM	@card@
huit	NUM	@card@
c'	PRO:cls	ce
est	VER:pres	être
quoi	INT	quoi
ça	PRO:cls	ça
.	VER:cond	<unknown>
le	DET:def	le
lac	NOM	lac
aux	PRP:det	au
croco-	NOM	<unknown>
non	FNO	non
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
le	DET:def	le
lac	NOM	lac
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
truc	NOM	truc
au	PRP:det	au
trésor	NOM	trésor
c'	PRO:cls	ce
est	VER:pres	être
l'	DET:def	le
île	NOM	île
parce	TRC	parce
que	KON	que
regarde	VER:impe	regarder
tu	PRO:cls	tu
as	VER:pres	avoir
des	DET:ind	un
tu	PRO:cls	tu
as	VER:pres	avoir
des	DET:ind	un
arbres	NOM	arbre
dessus	ADV	dessus
ouais	FNO	ouais
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
quoi	PRO:int	quoi
.	NOM:sig	<unknown>
bah	INT	bah
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
lac	NOM	lac
aux	PRP:det	au
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
trésor	NOM	trésor
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
trésor	NOM	trésor
.	NAM	<unknown>
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
l-	TRC	l-
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
truc	NOM	truc
au	PRP:det	au
trésor	NOM	trésor
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
l'	DET:def	le
île	NOM	île
et	KON	et
là	ADV	là
là	ADV	là
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
qui	PRO:rel	qui
.	VER:impf	<unknown>
la	DET:def	le
carte	NOM	carte
et	KON	et
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
elle	PRO:cls	elle
dit	VER:pres	dire
la	DET:def	le
carte	NOM	carte
.	NAM	<unknown>
elle	PRO:cls	elle
dit	VER:pres	dire
sac	NOM	sac
elle	PRO:cls	elle
dit	VER:pres	dire
non	FNO	non
elle	PRO:cls	elle
dit	VER:pres	dire
pas	ADV	pas
sac	NOM	sac
à	PRP	à
dos	NOM	dos
sac	NOM	sac
à	PRP	à
dos	NOM	dos
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
sac	NOM	sac
euh	INT	euh
la	DET:def	le
carte	NOM	carte
elle	PRO:cls	elle
dit	VER:pres	dire
quoi	INT	quoi
je	PRO:cls	je
suis	VER:pres	être
la	DET:def	le
carte	NOM	carte
je	PRO:cls	je
suis	VER:pres	être
la	DET:def	le
carte	NOM	carte
eh	INT	eh
je	PRO:cls	je
t'	PRO:clo	te
ai	AUX:pres	avoir
chippé	VER:pper	<unknown>
ton	DET:pos	ton
gâteau	NOM	gâteau
oh	INT	oh
en	PRP	en
plus	ADV	plus
j'	PRO:cls	je
ai	AUX:pres	avoir
mangé	VER:pper	manger
ju-	VER:impe	<unknown>
en	PRO:clo	en
plus	ADV	plus
xxx	NOM	<unknown>
et	KON	et
ben	INT	ben
j'	PRO:cls	je
ai	AUX:pres	avoir
mangé	VER:pper	manger
j'	PRO:cls	je
ai	AUX:pres	avoir
mangé	VER:pper	manger
.	NAM	<unknown>
là	ADV	là
tiens	INT	tiens
prends	VER:impe	prendre
ça	PRO:ton	ça
j'	PRO:cls	je
ai	AUX:pres	avoir
mangé	VER:pper	manger
j'	PRO:cls	je
ai	AUX:pres	avoir
mangé	VER:pper	manger
bah	INT	bah
je	PRO:cls	je
vais	VER:pres	aller
manger	VER:infi	manger
des	DET:ind	un
flageolets	NOM	flageolet
des	PRP:det	du
flageolets	NOM	flageolet
et	KON	et
puis	KON	puis
en	PRP	en
plus	ADV	plus
je	PRO:cls	je
pète	VER:pres	péter
avec	PRP	avec
ah	INT	ah
bah	INT	bah
c'	PRO:cls	ce
est	VER:pres	être
les	DET:def	le
flageolets	NOM	flageolet
hein	INT	hein
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
le	DET:def	le
centre	NOM	centre
.	NAM	<unknown>
oh	INT	oh
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
tu	PRO:cls	tu
as	AUX:pres	avoir
fait	VER:pper	faire
quoi	INT	quoi
de	PRP	de
beau	ADJ	beau
aujourd'hui	ADV	aujourd'hui
.	VER:simp	<unknown>
on	PRO:cls	on
est	AUX:pres	être
revenu	VER:pper	revenir
j'	PRO:cls	je
ai	AUX:pres	avoir
fait	VER:pper	faire
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
tu	PRO:cls	tu
sais	VER:pres	savoir
plus	ADV	plus
des	DET:ind	un
sorcières	NOM	sorcière
ah	INT	ah
des	DET:ind	un
sorcières	NOM	sorcière
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
quoi	INT	quoi
.	NAM	<unknown>
Halloween	NAM	<unknown>
pour	PRP	pour
Halloween	NAM	<unknown>
Halloween	NAM	<unknown>
.	NAM	<unknown>
comme	KON	comme
ça	PRO:ton	ça
la	DET:def	le
sorcière	NOM	sorcière
je	PRO:cls	je
pourrai	VER:futu	pouvoir
la	PRO:clo	le
donner	VER:infi	donner
hal-	NOM	<unknown>
à	PRP	à
Halloween	NAM	<unknown>
ouais	FNO	ouais
bah	INT	bah
oui	FNO	oui
b-	TRC	b-
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
la	DET:def	le
.	NAM	<unknown>
ah	INT	ah
ben	INT	ben
tu	PRO:cls	tu
vas	VER:pres	aller
passer	VER:infi	passer
vite	ADV	vite
hein	INT	hein
puis	KON	puis
en	PRP	en
plus	ADV	plus
et	KON	et
bah	INT	bah
en	PRP	en
plus	ADV	plus
et	KON	et
bas	ADV	bas
au	PRP:det	au
centre	NOM	centre
on	PRO:cls	on
on	PRO:cls	on
ils	PRO:cls	il
les	DET:def	le
autres	ADJ	autre
ils	PRO:cls	il
ont	AUX:pres	avoir
fait	VER:pper	faire
une	DET:ind	un
citrouille	NOM	citrouille
hein	INT	hein
hein	INT	hein
les	DET:def	le
grands	ADJ	grand
.	NOM	<unknown>
han	ADJ	<unknown>
ou	KON	ou
les	DET:def	le
moy-	NOM	<unknown>
moyens	NOM	moyen
non	FNO	non
je	PRO:cls	je
peux	VER:pres	pouvoir
je	PRO:cls	je
peux	VER:pres	pouvoir
non	FNO	non
on	PRO:cls	on
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
de	PRP	de
moyens	NOM	moyen
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
que	KON	que
les	DET:def	le
petits	ADJ	petit
et	KON	et
les	DET:def	le
grands	ADJ	grand
.	NAM	<unknown>
non	FNO	non
on	PRO:cls	on
a	VER:pres	avoir
que	KON	que
les	DET:def	le
grands	ADJ	grand
pas	ADV	pas
de	PRP	de
petits	ADJ	petit
hein	INT	hein
hein	INT	hein
on	PRO:cls	on
en-	TRC	en-
on	PRO:cls	on
a	VER:pres	avoir
qu'	KON	que
une	DET:ind	un
petite	ADJ	petit
c'	PRO:cls	ce
est	VER:pres	être
tout	PRO:ind	tout
d'	PRP	un
accord	NOM	accord
donc	ADV	donc
toi	PRO:ton	toi
tu	PRO:cls	tu
fais	VER:pres	faire
partie	NOM	partie
des	PRP:det	du
grands	ADJ	grand
alors	ADV	alors
.	VER:simp	<unknown>
ouais	FNO	ouais
ouais	FNO	ouais
alors	ADV	alors
le	DET:def	le
pont	NOM	pont
il	PRO:cls	il
est	AUX:pres	être
déjà	ADV	déjà
fait	VER:pper	faire
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
bien	ADV	bien
fait	VER:pper	faire
eh	INT	eh
il	PRO:clsi	il
me	PRO:clo	me
reste	VER:pres	rester
des	DET:ind	un
choses	NOM	chose
là	ADV	là
tu	PRO:cls	tu
vas	VER:pres	aller
mettre	VER:infi	mettre
oh	INT	oh
mince	INT	mince
et	KON	et
j'	PRO:cls	je
ai	VER:pres	avoir
Chipeur	NOM	<unknown>
dans	PRP	dans
la	DET:def	le
main	NOM	main
regarde	VER:impe	regarder
Chipeur	NOM	<unknown>
il	PRO:cls	il
est	VER:pres	être
où	PRO:int	où
.	NOM:sig	<unknown>
oh	INT	oh
oh	INT	oh
merci	FNO	merci
xxx	NOM	<unknown>
ensuite	ADV	ensuite
Chipeur	NOM	<unknown>
Chipeur	NOM	<unknown>
quand	KON	quand
il	PRO:clsi	il
il	PRO:clo	il
guette	VER:pres	guetter
regarde	VER:impe	regarder
maman	NOM	maman
l'	DET:def	le
autre	ADJ	autre
où	PRO:rel	où
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
mis	VER:pper	mettre
attends	VER:impe	attendre
je	PRO:cls	je
vais	VER:pres	aller
montrer	VER:infi	montrer
à	PRP	à
ma	DET:pos	mon
mère	NOM	mère
où	PRO:rel	où
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
mis	VER:pper	mettre
pas	ADV	pas
qu'	KON	que
il	PRO:clsi	il
chippe	VER:subp	<unknown>
Dora	VER:simp	dorer
han	NOM	<unknown>
oh	INT	oh
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
grave	ADJ	grave
hein	INT	hein
comme	KON	comme
ça	PRO:ton	ça
on	PRO:cls	on
le	PRO:clo	le
voit	VER:pres	voir
plus	ADV	plus
ouais	FNO	ouais
hop	INT	hop
oh	INT	oh
mince	INT	mince
oh	INT	oh
mince	INT	mince
ah	INT	ah
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
pris	VER:pper	prendre
non	FNO	non
oh	INT	oh
la	DET:def	le
la	DET:def	le
xxx	NOM	<unknown>
moi	PRO:ton	moi
après	ADV	après
je	PRO:cls	je
vais	VER:pres	aller
attraper	VER:infi	attraper
des	DET:ind	un
boutons	NOM	bouton
mais	KON	mais
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
juste	ADV	juste
Chip-	TRC	<unknown>
des	DET:ind	un
fois	NOM	fois
avant	ADV	avant
j'	PRO:cls	je
avais	AUX:impf	avoir
a-	TRC	a-
des	DET:ind	un
fois	NOM	fois
avant	ADV	avant
quand	KON	quand
je	PRO:cls	je
mets	VER:pres	mettre
des	DET:ind	un
autocollants	ADJ	autocollant
là	ADV	là
eh	INT	eh
ben	INT	ben
on	PRO:cls	on
on	PRO:cls	on
j'	PRO:cls	je
attrape	VER:pres	attraper
des	DET:ind	un
boutons	NOM	bouton
ah	INT	ah
bah	INT	bah
oui	FNO	oui
ça	PRO:cls	ça
arrive	VER:pres	arriver
hein	INT	hein
tu	PRO:cls	tu
refais	VER:pres	refaire
encore	ADV	encore
le	DET:def	le
bateau	NOM	bateau
?	NAM	<unknown>
han	NOM	<unknown>
mm	NOM	<unknown>
mm	NOM	<unknown>
attends	VER:impe	attendre
je	PRO:cls	je
vais	VER:pres	aller
te	PRO:clo	te
les	PRO:clo	le
mettre	VER:infi	mettre
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
bon	INT	bon
je	PRO:cls	je
les	PRO:clo	le
je	PRO:cls	je
les	PRO:clo	le
mets	VER:pres	mettre
je	PRO:cls	je
les	PRO:clo	le
mets	VER:pres	mettre
non	FNO	non
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
bon	INT	bon
je	PRO:cls	je
les	PRO:clo	le
mets	VER:pres	mettre
hum	FNO	hum
je	PRO:cls	je
les	PRO:clo	le
colle	VER:pres	coller
non	FNO	non
si	FNO	si
non	FNO	non
je	PRO:cls	je
le	PRO:clo	le
mets	VER:pres	mettre
embra-	TRC	<unknown>
embrasse	VER:pres	embrasser
les	DET:def	le
non	FNO	non
même	ADV	même
pas	ADV	pas
là	ADV	là
tu	PRO:cls	tu
mets	VER:pres	mettre
déjà	ADV	déjà
tout	PRO:ind	tout
sur	PRP	sur
le	DET:def	le
sur	PRP	sur
la	DET:def	le
main	NOM	main
là	ADV	là
d'	PRP	un
accord	NOM	accord
tout	ADV	tout
sur	PRP	sur
la	DET:def	le
main	NOM	main
là	ADV	là
bah	INT	bah
non	FNO	non
je	PRO:cls	je
vais	VER:pres	aller
je	PRO:cls	je
vais	VER:pres	aller
le	PRO:clo	le
construire	VER:infi	construire
le	DET:def	le
bateau	NOM	bateau
bah	INT	bah
oui	FNO	oui
bah	INT	bah
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
de	PRP	de
ma	DET:pos	mon
faute	NOM	faute
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
dans	PRP	dans
la	DET:def	le
main	NOM	main
ça	PRO:cls	ça
s'	PRO:clo	se
est	AUX:pres	être
mis	VER:pper	mettre
tout	ADV	tout
seul	ADJ	seul
dessus	ADV	dessus
euh	INT	euh
eh	INT	eh
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
élastiques	ADJ	élastique
mm	NOM	<unknown>
Babouche	NOM	babouche
non	FNO	non
.	NAM	<unknown>
tu	PRO:cls	tu
as	VER:pres	avoir
des	DET:ind	un
élastiques	ADJ	élastique
Babouche	NOM	babouche
aussi	ADV	aussi
.	VER:simp	<unknown>
tu	PRO:cls	tu
me	PRO:clo	me
les	PRO:clo	le
chippes	VER:pres	<unknown>
pas	ADV	pas
bah	INT	bah
si	KON	si
tu	PRO:cls	tu
as	VER:pres	avoir
dis	VER:pres	dire
que	KON	que
j'	PRO:cls	je
étais	VER:impf	être
Anaïs	NAM	<unknown>
la	DET:def	le
chippeuse	NOM	<unknown>
eh	INT	eh
ben	INT	ben
ouais	FNO	ouais
attention	INT	attention
le	DET:def	le
crocodile	NOM	crocodile
ah	INT	ah
ouh	INT	ouh
va	VER:pres	aller
venir	VER:infi	venir
te	PRO:clo	te
manger	VER:infi	manger
oh	INT	oh
bah	INT	bah
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
gentil	ADJ	gentil
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
faux	ADJ	faux
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
gentil	ADJ	gentil
en	PRO:clo	en
fait	VER:pres	faire
maintenant	ADV	maintenant
les	DET:def	le
clés	NOM	clé
alors	ADV	alors
la	DET:def	le
clé	NOM	clé
là	ADV	là
je	PRO:cls	je
vais	VER:pres	aller
te	PRO:clo	te
la	PRO:clo	le
coller	VER:infi	coller
là	ADV	là
la	DET:def	le
clé	NOM	clé
là	ADV	là
en	PRP	en
voilà	FNO	voilà
d'	PRP	un
une	NUM	@card@
en	PRP	en
plus	ADV	plus
c'	PRO:cls	ce
est	VER:pres	être
moi	PRO:ton	moi
qui	PRO:rel	qui
colle	VER:pres	coller
qui	PRO:rel	qui
décolle	VER:pres	décoller
tout	PRO:ind	tout
bah	INT	bah
tu	PRO:cls	tu
veux	VER:pres	vouloir
pas	ADV	pas
que	KON	que
je	PRO:cls	je
t'	PRO:clo	te
aide	VER:pres	aider
bah	INT	bah
non	FNO	non
bah	INT	bah
non	FNO	non
et	KON	et
si	KON	si
j'	PRO:cls	je
arrive	VER:pres	arriver
à	PRP	à
le	PRO:clo	le
faire	VER:infi	faire
je	PRO:cls	je
suis	VER:pres	être
pas	ADV	pas
un	DET:ind	un
bébé	NOM	bébé
ah	INT	ah
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
j'	PRO:cls	je
ai	AUX:pres	avoir
dis	VER:pres	dire
que	KON	que
tu	PRO:cls	tu
étais	VER:impf	être
un	DET:ind	un
bébé	NOM	bébé
.	NAM	<unknown>
bah	INT	bah
je	PRO:cls	je
suis	VER:pres	être
pas	ADV	pas
quand	KON	quand
même	ADV	même
un	DET:ind	un
bébé	NOM	bébé
bon	INT	bon
alors	ADV	alors
ah	INT	ah
celle	PRO:dem	celui
là	ADV	là
on	PRO:cls	on
dirait	VER:cond	dire
une	DET:ind	un
bougie	NOM	bougie
ouais	FNO	ouais
en	PRP	en
plus	ADV	plus
elle	PRO:cls	elle
est	VER:pres	être
jaune	ADJ	jaune
ouais	FNO	ouais
en	PRP	en
plus	ADV	plus
euh	INT	euh
le	DET:def	le
le	DET:def	le
truc	NOM	truc
de	PRP	de
la	DET:def	le
bougie	NOM	bougie
elle	PRO:cls	elle
est	VER:pres	être
jaune	ADJ	jaune
ouais	FNO	ouais
le	DET:def	le
haut	NOM	haut
de	PRP	de
la	DET:def	le
bougie	NOM	bougie
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
clé	NOM	clé
on	PRO:cls	on
peut	VER:pres	pouvoir
dire	VER:infi	dire
une	DET:ind	un
bougie	NOM	bougie
ouais	FNO	ouais
sur	PRP	sur
le	DET:def	le
doigt	NOM	doigt
que	KON	que
que	KON	que
que	KON	que
alors	ADV	alors
la	DET:def	le
clé	NOM	clé
euh	INT	euh
ah	INT	ah
tu	PRO:cls	tu
l'	PRO:clo	le
as	AUX:pres	avoir
.	VER:pper	<unknown>
ah	INT	ah
non	FNO	non
je	PRO:cls	je
l'	PRO:clo	le
ai	VER:pres	avoir
pas	ADV	pas
non	FNO	non
je	PRO:cls	je
croyais	VER:impf	croire
je	PRO:cls	je
croyais	VER:impf	croire
la	DET:def	le
non	FNO	non
tu	PRO:cls	tu
l'	PRO:clo	le
as	AUX:pres	avoir
pas	ADV	pas
décollée	VER:pper	décoller
la	DET:def	le
rouge	NOM	rouge
ah	INT	ah
bah	INT	bah
elle	PRO:cls	elle
est	VER:pres	être
là	ADV	là
la	DET:def	le
rouge	NOM	rouge
regarde	VER:pres	regarder
sur	PRP	sur
le	DET:def	le
doigt	NOM	doigt
là	ADV	là
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
alors	ADV	alors
je	PRO:cls	je
vais	VER:pres	aller
mettre	VER:infi	mettre
là	ADV	là
elle	PRO:cls	elle
est	AUX:pres	être
presque	ADV	presque
cassée	VER:pper	casser
la	DET:def	le
clé	NOM	clé
entre	PRP	entre
allez	INT	allez
ah	INT	ah
bah	INT	bah
attends	VER:impe	attendre
remet	VER:pres	remettre
ça	PRO:cls	ça
parce	TRC	parce
que	KON	que
regarde	VER:impe	regarder
j'	PRO:cls	je
ai	VER:pres	avoir
plus	ADV	plus
de	PRP	de
place	NOM	place
ah	INT	ah
oui	FNO	oui
oh	INT	oh
non	FNO	non
on	PRO:cls	on
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
au	PRP:det	au
lac	NOM	lac
aux	PRP:det	au
c-	TRC	c-
bah	INT	bah
voulait	VER:impf	vouloir
si	KON	si
on	PRO:cls	on
est	VER:pres	être
au	PRP:det	au
lac	NOM	lac
regarde	VER:impe	regarder
ah	INT	ah
oui	FNO	oui
alors	ADV	alors
je	PRO:cls	je
construis	VER:pres	construire
le	DET:def	le
bateau	NOM	bateau
ah	INT	ah
non	FNO	non
je	PRO:cls	je
construirai	VER:futu	construire
tout	ADV	tout
à	PRP	à
l'	DET:def	le
heure	NOM	heure
il	PRO:cls	il
est	AUX:pres	être
bien	ADV	bien
construit	VER:pper	construire
en	PRP	en
plus	ADV	plus
le	DET:def	le
bateau	NOM	bateau
ah	INT	ah
mais	KON	mais
je	PRO:cls	je
vais	VER:pres	aller
le	PRO:clo	le
reconstruire	VER:infi	reconstruire
ah	INT	ah
bah	INT	bah
on	PRO:cls	on
va	VER:pres	aller
déjà	ADV	déjà
faire	VER:infi	faire
celui-là	PRO:dem	celui-là
-y	PRO:clo	y
vas	VER:pres	aller
alors	ADV	alors
toutes	DET:pre	tout
les	DET:def	le
clés	NOM	clé
une	DET:ind	un
non	FNO	non
celle-là	PRO:dem	celui-là
el-	TRC	<unknown>
elle	PRO:cls	elle
est	VER:pres	être
au	PRP:det	au
deux	NUM	@card@
alors	ADV	alors
une	DET:ind	un
alors	ADV	alors
la	DET:def	le
clé-là	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
une	NUM	@card@
deux	NUM	@card@
alors	ADV	alors
la	DET:def	le
trois	NUM	@card@
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
pas	ADV	pas
ah	INT	ah
si	KON	si
attend	VER:pres	attendre
attend	VER:pres	attendre
attend	VER:pres	attendre
bah	INT	bah
alors	ADV	alors
tu	PRO:cls	tu
arrives	VER:pres	arriver
trois	NUM	@card@
pas	ADV	pas
à	PRP	à
l'	PRO:clo	le
attraper	VER:infi	attraper
.	VER:infi	<unknown>
trois	NUM	@card@
tu	PRO:cls	tu
en	PRO:clo	en
as	VER:pres	avoir
tu	PRO:cls	tu
en	PRO:clo	en
même	ADV	même
cinq	NUM	@card@
peut-être	ADV	peut-être
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
bah	INT	bah
après	ADV	après
trois	NUM	@card@
c'	PRO:cls	ce
est	VER:pres	être
quoi	PRO:int	quoi
.	NOM:sig	<unknown>
quatre	NUM	@card@
non	FNO	non
celui-là	PRO:dem	celui-là
celui-là	PRO:dem	celui-là
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
celui-là	PRO:dem	celui-là
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
l'	DET:def	le
autre	ADJ	autre
un	NUM	@card@
deux	NUM	@card@
trois	NUM	@card@
quatre	NUM	@card@
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
ce	PRO:dem	ce
que	PRO:rel	que
je	PRO:cls	je
disais	VER:impf	dire
c'	PRO:cls	ce
était	VER:impf	être
celle-là	PRO:dem	celui-là
bah	INT	bah
hum	FNO	hum
mais	KON	mais
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
cinq	NUM	@card@
là	ADV	là
oups	NOM	<unknown>
hic	NOM	hic
six	NUM	@card@
parce	TRC	parce
qu'	KON	que
elle	PRO:cls	elle
a	VER:pres	avoir
six	NUM	@card@
trucs	NOM	truc
alors	ADV	alors
hein	INT	hein
deux	NUM	@card@
trois	NUM	@card@
quatre	NUM	@card@
cinq	NUM	@card@
cinq	NUM	@card@
tu	PRO:cls	tu
vas	VER:pres	aller
même	ADV	même
pas	ADV	pas
avoir	AUX:infi	avoir
réussi	VER:pper	réussir
six	NUM	@card@
ah	INT	ah
ouais	FNO	ouais
tu	PRO:cls	tu
crois	VER:pres	croire
que	KON	que
/j'ai	MLT	<unknown>
pas	ADV	pas
réussi	VER:pper	réussir
je	PRO:cls	je
vais	VER:pres	aller
pas	ADV	pas
réussir/	MLT	<unknown>
.	NOM:sig	<unknown>
ah	INT	ah
mais	KON	mais
il	PRO:cls	il
faut	VER:pres	falloir
que	KON	que
je	PRO:cls	je
bouge	VER:pres	bouger
ma	DET:pos	mon
tête	NOM	tête
on	PRO:cls	on
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
encore	ADV	encore
au	PRP:det	au
lac	NOM	lac
aux	PRP:det	au
crocodiles	NOM	crocodile
ah	INT	ah
bah	INT	bah
non	FNO	non
on	PRO:cls	on
l'	PRO:clo	le
a	AUX:pres	avoir
déjà	ADV	déjà
passé	VER:pper	passer
le	DET:def	le
lac	NOM	lac
bah	INT	bah
non	FNO	non
bah	INT	bah
si	KON	si
tu	PRO:cls	tu
as	AUX:pres	avoir
loupé	VER:pper	louper
une	DET:ind	un
je	PRO:cls	je
l'	PRO:clo	le
ai	VER:pres	avoir
b-	TRC	b-
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
pas	ADV	pas
fait	VER:pper	faire
bah	INT	bah
tu	PRO:cls	tu
as	AUX:pres	avoir
loupé	VER:pper	louper
une	DET:ind	un
page	NOM	page
oh	INT	oh
mais	KON	mais
on	PRO:cls	on
le	PRO:clo	le
fera	VER:futu	faire
après	ADV	après
il	PRO:cls	il
est	VER:pres	être
xxx	NOM	<unknown>
tiens	INT	tiens
ton	DET:pos	ton
bateau	NOM	bateau
mm	NOM	<unknown>
mm	NOM	<unknown>
ah	INT	ah
non	FNO	non
je	PRO:cls	je
pourrai	VER:futu	pouvoir
pas	ADV	pas
le	PRO:clo	le
faire	VER:infi	faire
pourquoi	PRO:int	pourquoi
.	NOM:sig	<unknown>
parce	TRC	parce
que	KON	que
ça	PRO:cls	ça
va	VER:pres	aller
après	ADV	après
euh	INT	euh
l-	TRC	l-
le	DET:def	le
crocodile	NOM	crocodile
il	PRO:clsi	il
aura	VER:futu	avoir
plus	ADV	plus
de	PRP	de
