interview	NOM	interview
réceptionnés	VER:pper	réceptionner
à	PRP	à
la	DET:def	le
mairie	NOM	mairie
de	PRP	de
Nîmes	NAM	Nîmes
et	KON	et
en	PRO:clo	en
fait	VER:pres	faire
les	DET:def	le
personnes	NOM	personne
qui	PRO:rel	qui
venaient	VER:impf	vener|venir
récupérer	VER:infi	récupérer
ces	DET:dem	ce
dons	NOM	don
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
que	KON	que
des	DET:ind	un
sinistrés	ADJ	sinistré
quoi	INT	quoi
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
responsables	NOM	responsable
de	PRP	de
la	DET:def	le
mairie	NOM	mairie
qui	PRO:rel	qui
étaient	AUX:impf	être
chargés	VER:pper	charger
de	PRP	de
la	DET:def	le
distribution	NOM	distribution
des	PRP:det	du
dons	NOM	don
qui	PRO:rel	qui
nous	PRO:clo	nous
disaient	VER:impf	dire
on	PRO:cls	on
donne	VER:pres	donner
des	DET:ind	un
trucs	NOM	truc
à	PRP	à
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
qui	PRO:rel	qui
n'	ADV	ne
ont	AUX:pres	avoir
pas	ADV	pas
été	AUX:pper	être
touchés	VER:pper	toucher
par	PRP	par
l'	DET:def	le
eau	NOM	eau
qui	PRO:rel	qui
qui	PRO:rel	qui
ont	VER:pres	avoir
euh	INT	euh
enfin	ADV	enfin
qui	PRO:rel	qui
sont	VER:pres	être
pas	ADV	pas
sinistrés	ADJ	sinistré
qui	PRO:rel	qui
en	PRO:clo	en
ont	VER:pres	avoir
pas	ADV	pas
besoin	NOM	besoin
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
ça	PRO:ton	ça
nous	PRO:ton	nous
quand	KON	quand
on	PRO:cls	on
est	AUX:pres	être
rentrés	VER:pper	rentrer
on	PRO:cls	on
est	AUX:pres	être
restés	VER:pper	rester
que	KON	que
trois	NUM	@card@
jours	NOM	jour
là-bas	ADV	là-bas
puisqu'après	NOM	<unknown>
on	PRO:cls	on
a	AUX:pres	avoir
eu	VER:pper	avoir
une	DET:ind	un
relève	NOM	relève
une	DET:ind	un
équipe	NOM	équipe
qui	PRO:rel	qui
est	AUX:pres	être
venue	VER:pper	venir
nous	PRO:clo	nous
remplacer	VER:infi	remplacer
euh	INT	euh
mon	DET:pos	mon
père	NOM	père
il	PRO:clsi	il
me	PRO:clo	me
disait	VER:impf	dire
ouais	FNO	ouais
je	PRO:cls	je
vais	VER:pres	aller
écrire	VER:infi	écrire
je	PRO:cls	je
vais	VER:pres	aller
leur	PRO:clo	lui
envoyer	VER:infi	envoyer
un	DET:ind	un
chèque	NOM	chèque
et	KON	et
si	KON	si
alors	ADV	alors
moi	PRO:ton	moi
je	PRO:cls	je
lui	PRO:clo	lui
ai	AUX:pres	avoir
dit	VER:pper	dire
non	FNO	non
c-	TRC	c-
pas	ADV	pas
la	DET:def	le
peine	NOM	peine
que	KON	que
tu	PRO:cls	tu
envoies	VER:pres	envoyer
tu	PRO:cls	tu
penses	VER:pres	penser
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
la	DET:def	le
peine	NOM	peine
quoi	INT	quoi
non	FNO	non
moi	PRO:ton	moi
non	FNO	non
euh	INT	euh
pff	INT	pff
non	FNO	non
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
était	AUX:impf	être
mal	ADV	mal
distribué	VER:pper	distribuer
parce	TRC	parce
que	KON	que
pourtant	ADV	pourtant
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
voi-	TRC	voi-
voilà	FNO	voilà
c'	PRO:cls	ce
était	VER:impf	être
au	PRP:det	au
niveau	NOM	niveau
de	PRP	de
la	DET:def	le
distribution	NOM	distribution
et	KON	et
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
et	KON	et
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
qui	PRO:rel	qui
qui	PRO:rel	qui
en	PRO:clo	en
qui	PRO:rel	qui
en	PRO:clo	en
profitaient	VER:impf	profiter
qui	PRO:rel	qui
étaient	VER:impf	être
enfin	ADV	enfin
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
hum	FNO	hum
hum	FNO	hum
et	KON	et
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
avait	VER:impf	avoir
qui	PRO:rel	qui
pro-	TRC	<unknown>
qui	PRO:rel	qui
profitaient	VER:impf	profiter
de	PRP	de
la	DET:def	le
situation	NOM	situation
pour	PRP	pour
régler	VER:infi	régler
des	DET:ind	un
comptes	NOM	compte
par	PRP	par
exemple	NOM	exemple
ah	INT	ah
ouais	FNO	ouais
on	PRO:cls	on
a	AUX:pres	avoir
eu	VER:pper	avoir
le	DET:def	le
ben	INT	ben
le	DET:def	le
dernier	ADJ	dernier
jour	NOM	jour
non	FNO	non
le	DET:def	le
juste	ADV	juste
avant	ADV	avant
qu'	KON	que
on	PRO:cls	on
parte	VER:subp	partir
là	ADV	là
ils	PRO:cls	il
avaient	AUX:impf	avoir
parce	TRC	parce
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
sept	NUM	@card@
ou	KON	ou
huit	NUM	@card@
morts	NOM	mort
à	PRP	à
Nîmes	NAM	Nîmes
et	KON	et
le	DET:def	le
dernier	ADJ	dernier
en	PRO:clo	en
fait	VER:pres	faire
le	DET:def	le
dernier	ADJ	dernier
mort	NOM	mort
qui	PRO:rel	qui
a	AUX:pres	avoir
été	AUX:pper	être
retrouvé	VER:pper	retrouver
c'	PRO:cls	ce
était	VER:impf	être
dans	PRP	dans
un	DET:ind	un
parking	NOM	parking
souterrain	ADJ	souterrain
hum	FNO	hum
hum	FNO	hum
mais	KON	mais
il	PRO:cls	il
est	AUX:pres	être
pas	ADV	pas
mort	VER:pper	mourir
noyé	VER:pper	noyer
hein	INT	hein
il	PRO:cls	il
est	AUX:pres	être
mort	VER:pper	mourir
ah	INT	ah
d'	PRP	un
accord	NOM	accord
il	PRO:cls	il
est	AUX:pres	être
mort	VER:pper	mourir
étranglé	VER:pper	étrangler
et	KON	et
après	ADV	après
il	PRO:cls	il
a	AUX:pres	avoir
été	AUX:pper	être
jeté	VER:pper	jeter
dans	PRP	dans
le	DET:def	le
parking	NOM	parking
qui	PRO:rel	qui
était	VER:impf	être
plein	ADV	plein
d'	PRP	un
eau	NOM	eau
hum	FNO	hum
hum	FNO	hum
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
horrible	ADJ	horrible
de	PRP	de
penser	VER:infi	penser
que	KON	que
ah	INT	ah
ben	INT	ben
les	DET:def	le
gens	NOM	gens
ils	PRO:cls	il
profitent	VER:pres	profiter
de	PRP	de
tout	PRO:ind	tout
hein	INT	hein
c'	PRO:cls	ce
était	VER:impf	être
peut-être	ADV	peut-être
ben	INT	ben
ouais	FNO	ouais
pour	PRP	pour
tuer	VER:infi	tuer
son	DET:pos	son
voisin	NOM	voisin
ou	KON	ou
parce	TRC	parce
qu'	KON	que
en	PRP	en
plus	ADV	plus
là-bas	ADV	là-bas
il	PRO:cls	il
fallait	VER:impf	falloir
voir	VER:infi	voir
le	DET:def	le
travail	NOM	travail
qu'	PRO:rel	que
ont	AUX:pres	avoir
eu	VER:pper	avoir
les	DET:def	le
policiers	NOM	policier
quoi	INT	quoi
parce	TRC	parce
que	KON	que
ils	PRO:cls	il
fallaient	VER:impf	<unknown>
qu'	KON	que
ils	PRO:cls	il
bloquent	VER:pres	bloquer
Nîmes	NAM	Nîmes
il	PRO:cls	il
fallait	VER:impf	falloir
que	KON	que
enfin	ADV	enfin
ils	PRO:cls	il
étaient	VER:impf	être
à	PRP	à
droite	NOM	droite
à	PRP	à
gauche	NOM	gauche
ils	PRO:cls	il
étaient	VER:impf	être
hum	FNO	hum
hum	FNO	hum
oui	FNO	oui
donc	ADV	donc
et	KON	et
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
qui	PRO:rel	qui
ont	AUX:pres	avoir
profité	VER:pper	profiter
de	PRP	de
l'	DET:def	le
absence	NOM	absence
de	PRP	de
pas	ADV	pas
de	PRP	de
surveillance	NOM	surveillance
voilà	FNO	voilà
de	PRP	de
surveillance	NOM	surveillance
pour	PRP	pour
pour	PRP	pour
régler	VER:infi	régler
quelques	DET:ind	quelque
différends	NOM	différend
quoi	INT	quoi
hum	FNO	hum
hum	FNO	hum
et	KON	et
bien	ADV	bien
bien	ADV	bien
hein	INT	hein
parce	TRC	parce
que	KON	que
le	DET:def	le
type	NOM	type
étranglé	ADJ	étranglé
et	KON	et
tout	PRO:ind	tout
c'	PRO:cls	ce
est	VER:pres	être
horrible	ADJ	horrible
ben	INT	ben
ouais	FNO	ouais
et	KON	et
sinon	ADV	sinon
euh	INT	euh
dans	PRP	dans
ta	DET:pos	ton
carrière	NOM	carrière
de	PRP	de
pompier	NOM	pompier
euh	INT	euh
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
d'	DET:ind	un
autres	ADJ	autre
choses	NOM	chose
qui	PRO:rel	qui
t'	PRO:clo	te
ont	AUX:pres	avoir
marqué	VER:pper	marquer
ou	KON	ou
euh	INT	euh
qui	PRO:rel	qui
m'	PRO:clo	me
ont	AUX:pres	avoir
marqué	VER:pper	marquer
ben	INT	ben
j'	PRO:cls	je
ai	AUX:pres	avoir
eu	VER:pper	avoir
qui	PRO:rel	qui
t'	PRO:clo	te
ont	AUX:pres	avoir
fait	VER:pper	faire
peur	NOM	peur
ou	KON	ou
qui	PRO:rel	qui
j'	PRO:cls	je
ai	AUX:pres	avoir
eu	VER:pper	avoir
deux	NUM	@card@
trois	NUM	@card@
coups	NOM	coup
de	PRP	de
peur	NOM	peur
qu-	TRC	qu-
quand	KON	quand
même	ADV	même
ah	INT	ah
bon	INT	bon
ouais	FNO	ouais
c'	PRO:cls	ce
était	VER:impf	être
sur	PRP	sur
les	DET:def	le
/en/	MLT	<unknown>
particulier	ADJ	particulier
en	PRP	en
quatre-vingt-six	NUM	<unknown>
sur	PRP	sur
un	DET:ind	un
feu	NOM	feu
de	PRP	de
forêt	NOM	forêt
là	ADV	là
dans	PRP	dans
le	DET:def	le
Midi	NOM	midi
à	PRP	à
Bormes	NOM	<unknown>
à	ADV	à
Bormes-les-Mimosas	VER:simp	<unknown>
où	PRO:rel	où
le	DET:def	le
feu	NOM	feu
nous	PRO:clo	nous
a	AUX:pres	avoir
carrément	ADV	carrément
sauté	VER:pper	sauter
au	PRP:det	au
moment	NOM	moment
où	PRO:rel	où
on	PRO:cls	on
s'	PRO:clo	se
y	PRO:clo	y
attendait	VER:impf	attendre
pas	ADV	pas
hum	FNO	hum
on	PRO:cls	on
a	AUX:pres	avoir
été	AUX:pper	être
encerclés	VER:pper	encercler
de	PRP	de
flammes	NOM	flamme
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
un	DET:ind	un
affolement	NOM	affolement
mais	KON	mais
quelles	DET:int	quel
sensations	NOM	sensation
ça	PRO:cls	ça
fait	VER:pres	faire
ça	PRO:cls	ça
fait	VER:pres	faire
très	ADV	très
peur	NOM	peur
ça	PRO:cls	ça
fait	VER:pres	faire
peur	NOM	peur
et	KON	et
tu	PRO:cls	tu
penses	VER:pres	penser
tu	PRO:cls	tu
penses	VER:pres	penser
à	PRP	à
plein	ADV	plein
de	PRP	de
choses	NOM	chose
hein	INT	hein
tu	PRO:cls	tu
penses	VER:pres	penser
à	PRP	à
aux	PRP:det	au
gens	NOM	gens
que	KON	que
tu	PRO:cls	tu
vas	VER:pres	aller
plus	ADV	plus
revoir	VER:infi	revoir
hum	FNO	hum
hum	FNO	hum
tu	PRO:cls	tu
te	PRO:clo	te
dis	VER:pres	dire
euh	INT	euh
je	PRO:cls	je
la	PRO:clo	le
reverrai	VER:futu	revoir
plus	ADV	plus
et	KON	et
puis	KON	puis
et	KON	et
puis	KON	puis
le	DET:def	le
feu	NOM	feu
il	PRO:cls	il
arrive	VER:pres	arriver
tu	PRO:cls	tu
es	VER:pres	être
tu	PRO:cls	tu
es	AUX:pres	être
encerclé	VER:pper	encercler
tu	PRO:cls	tu
t'	PRO:clo	te
étouffes	VER:pres	étouffer
tu	PRO:cls	tu
as	VER:pres	avoir
ta	DET:pos	ton
lance	NOM	lance
au	PRP:det	au
bout	NOM	bout
des	PRP:det	du
mains	NOM	main
mais	KON	mais
tu	PRO:cls	tu
sais	VER:pres	savoir
même	ADV	même
pas	ADV	pas
quoi	INT	quoi
en	PRP	en
faire	VER:infi	faire
parce	TRC	parce
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
flammes	NOM	flamme
de	PRP	de
partout	ADV	partout
et	KON	et
en	PRO:clo	en
fait	VER:pres	faire
il	PRO:clsi	il
faut	VER:pres	falloir
que	KON	que
tu	PRO:cls	tu
attendes	VER:subp	attendre
que	KON	que
ça	PRO:cls	ça
passe	VER:pres	passer
quoi	INT	quoi
mais	KON	mais
une	DET:ind	un
fois	NOM	fois
que	KON	que
c'	PRO:cls	ce
est	AUX:pres	être
passé	VER:pper	passer
et	KON	et
que	KON	que
tu	PRO:cls	tu
revois	VER:pres	revoir
le	DET:def	le
le	DET:def	le
ciel	NOM	ciel
bleu	ADJ	bleu
parce	TRC	parce
que	KON	que
là	ADV	là
je	PRO:cls	je
me	PRO:clo	me
rappelle	VER:pres	rappeler
c'	PRO:cls	ce
est	VER:pres	être
quatre	NUM	@card@
heure	NOM	heure
de	PRP	de
l'	DET:def	le
après-midi	NOM	après-midi
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
tellement	ADV	tellement
de	PRP	de
fumée	NOM	fumée
qu'	KON	que
on	PRO:cls	on
y	PRO:clo	y
voyait	VER:impf	voir
rien	PRO:ind	rien
il	PRO:clsi	il
faisait	VER:impf	faire
nuit	NOM	nuit
quoi	INT	quoi
hum	FNO	hum
hum	FNO	hum
mais	KON	mais
une	DET:ind	un
fois	NOM	fois
que	KON	que
le	DET:def	le
feu	NOM	feu
nous	PRO:clo	nous
a	AUX:pres	avoir
sautés	VER:pper	sauter
et	KON	et
est	VER:pres	être
passé	ADJ	passé
/etest/	MLT	<unknown>
parti	VER:pper	partir
quoi	INT	quoi
parce	TRC	parce
qu'	KON	que
il	PRO:clsi	il
nous	PRO:clo	nous
a	VER:pres	avoir
il	PRO:clsi	il
nous	PRO:clo	nous
a	AUX:pres	avoir
complètement	ADV	complètement
échappé	VER:pper	échapper
il	PRO:clsi	il
faut	VER:pres	falloir
dire	VER:infi	dire
ce	PRO:dem	ce
qui	PRO:rel	qui
est	VER:pres	être
ben	INT	ben
tu	PRO:cls	tu
respires	VER:pres	respirer
hein	INT	hein
hum	FNO	hum
tu	PRO:cls	tu
es	VER:pres	être
des	DET:ind	un
fois	NOM	fois
tu	PRO:cls	tu
tu	PRO:cls	tu
risques	VER:pres	risquer
ta	DET:pos	ton
vie	NOM	vie
alors	ADV	alors
ben	INT	ben
s-	TRC	s-
ben	INT	ben
là	ADV	là
je	PRO:cls	je
t'	PRO:clo	te
ai	AUX:pres	avoir
dit	VER:pper	dire
deux	NUM	@card@
trois	NUM	@card@
fois	NOM	fois
euh	INT	euh
ouais	FNO	ouais
c'	PRO:cls	ce
est	AUX:pres	être
passé	VER:pper	passer
près	ADV	près
mais	KON	mais
mais	KON	mais
enfin	ADV	enfin
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
métier	NOM	métier
que	KON	que
s'	KON	si
il	PRO:cls	il
est	AUX:pres	être
bien	ADV	bien
fait	VER:pper	faire
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
s'	KON	si
il	PRO:cls	il
est	AUX:pres	être
bien	ADV	bien
fait	VER:pper	faire
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
ouais	FNO	ouais
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
aucun	DET:ind	aucun
risque	NOM	risque
quoi	INT	quoi
sauf	PRP	sauf
bien	ADV	bien
sûr	ADJ	sûr
imprévu	ADJ	imprévu
comme	KON	comme
une	DET:ind	un
fois	NOM	fois
à	PRP	à
¤T¤	NAM	¤T¤
où	PRO:rel	où
j'	PRO:cls	je
étais	VER:impf	être
toujours	ADV	toujours
en	PRP	en
train	NOM	train
de	PRP	de
c'	PRO:cls	ce
était	VER:impf	être
c'	PRO:cls	ce
était	VER:impf	être
avant	ADV	avant
de	PRP	de
partir	VER:infi	partir
à	PRP	à
Mexico	NOM	<unknown>
là	ADV	là
j'	PRO:cls	je
étais	VER:impf	être
sur	PRP	sur
l'	DET:def	le
amb-	NOM	<unknown>
tu	PRO:cls	tu
étais	VER:impf	être
pompier	ADJ	pompier
à	PRP	à
¤T¤	NAM	¤T¤
euh	INT	euh
ouais	FNO	ouais
j'	PRO:cls	je
ai	AUX:pres	avoir
effectué	VER:pper	effectuer
mon	DET:pos	mon
service	NOM	service
militaire	ADJ	militaire
hum	FNO	hum
hum	FNO	hum
en	PRP	en
tant	ADV	tant
qu'	KON	que
appelé	VER:pper	appeler
au	PRP:det	au
bataillon	NOM	bataillon
des	PRP:det	du
Marins-pompiers	NOM	<unknown>
de	PRP	de
¤T¤	NAM	¤T¤
et	KON	et
donc	ADV	donc
un	DET:ind	un
matin	NOM	matin
j'	PRO:cls	je
étais	VER:impf	être
sur	PRP	sur
l'	DET:def	le
ambulance	NOM	ambulance
c'	PRO:cls	ce
était	VER:impf	être
sept	NUM	@card@
heures	NOM	heure
le	DET:def	le
matin	NOM	matin
on	PRO:cls	on
venait	VER:impf	venir
de	PRP	de
se	PRO:clo	se
lever	VER:infi	lever
on	PRO:cls	on
avait	AUX:impf	avoir
passé	VER:pper	passer
une	DET:ind	un
nuit	NOM	nuit
tranquille	ADJ	tranquille
en	PRP	en
principe	NOM	principe
c'	PRO:cls	ce
est	VER:pres	être
rare	ADJ	rare
quand	KON	quand
tu	PRO:cls	tu
es	VER:pres	être
sur	PRP	sur
l'	DET:def	le
ambulance	NOM	ambulance
à	PRP	à
¤T¤	NAM	¤T¤
de	PRP	de
bien	ADV	bien
dormir	VER:infi	dormir
la	DET:def	le
nuit	NOM	nuit
en	PRP	en
principe	NOM	principe
tu	PRO:cls	tu
tu	PRO:cls	tu
sors	VER:pres	sortir
et	KON	et
là	ADV	là
à	PRP	à
sept	NUM	@card@
heure	NOM	heure
du	PRP:det	du
matin	NOM	matin
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
le	DET:def	le
même	ADJ	même
travail	NOM	travail
que	KON	que
à	PRP	à
¤T¤	NAM	¤T¤
ah	INT	ah
non	FNO	non
non	FNO	non
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
pareil	ADJ	pareil
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
hum	FNO	hum
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
plus	ADV	plus
d'	PRP	un
interventions	NOM	intervention
à	PRP	à
¤T¤	NAM	¤T¤
c'	PRO:cls	ce
est	VER:pres	être
normal	ADJ	normal
hum	FNO	hum
hum	FNO	hum
mais	KON	mais
tu	PRO:cls	tu
fais	VER:pres	faire
tu	PRO:cls	tu
fais	VER:pres	faire
plus	ADV	plus
de	PRP	de
choses	NOM	chose
intéressantes	ADJ	intéressant
je	PRO:cls	je
crois	VER:pres	croire
à	PRP	à
¤T¤	NAM	¤T¤
qu'	KON	que
à	PRP	à
¤T¤	NAM	¤T¤
parce	TRC	parce
que	KON	que
ah	INT	ah
bon	INT	bon
à	PRP	à
¤T¤	NAM	¤T¤
sur	PRP	sur
sur	PRP	sur
dix	NUM	@card@
ambulances	NOM	ambulance
mettons	VER:impe	mettre
je	PRO:cls	je
te	PRO:clo	te
prends	VER:pres	prendre
le	DET:def	le
cas	NOM	cas
hein	INT	hein
tu	PRO:cls	tu
vas	VER:pres	aller
chercher	VER:infi	chercher
huit	NUM	@card@
clochards	NOM	clochard
que	KON	que
tu	PRO:cls	tu
mènes	VER:pres	mener
à	PRP	à
l'	DET:def	le
hôpital	NOM	hôpital
tu	PRO:cls	tu
vois	VER:pres	voir
ah	INT	ah
oui	FNO	oui
d'	PRP	un
accord	NOM	accord
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
intéressant	ADJ	intéressant
hein	INT	hein
tu	PRO:cls	tu
en	PRO:clo	en
fait	VER:pres	faire
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
même	ADJ	même
travail	NOM	travail
mais	KON	mais
amplifié	VER:pper	amplifier
voilà	FNO	voilà
amplifié	VER:pper	amplifier
et	KON	et
je	PRO:cls	je
te	PRO:clo	te
dis	VER:pres	dire
par	PRP	par
exemple	NOM	exemple
au	PRP:det	au
lieu	NOM	lieu
de	PRP	de
faire	VER:infi	faire
un	DET:ind	un
clochard	NOM	clochard
tu	PRO:cls	tu
en	PRO:clo	en
fais	VER:pres	faire
dix	NUM	@card@
au	PRP:det	au
lieu	NOM	lieu
de	PRP	de
voilà	FNO	voilà
si	KON	si
tu	PRO:cls	tu
veux	VER:pres	vouloir
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
à	PRP	à
¤T¤	NAM	¤T¤
tu	PRO:cls	tu
as	VER:pres	avoir
moins	ADV	moins
de	PRP	de
sorties	NOM	sortie
mais	KON	mais
les	DET:def	le
cas	NOM	cas
ils	PRO:cls	il
sont	VER:pres	être
plus	ADV	plus
intéressants	ADJ	intéressant
hum	FNO	hum
hum	FNO	hum
tu	PRO:cls	tu
as	VER:pres	avoir
plus	ADV	plus
de	PRP	de
b-	TRC	b-
nous	PRO:ton	nous
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
appelle	VER:pres	appeler
de	DET:ind	un
belles	ADJ	beau
sorties	NOM	sortie
de	PRP	de
bon	INT	bon
c'	PRO:cls	ce
est	VER:pres	être
malheureux	ADJ	malheureux
de	PRP	de
parler	VER:infi	parler
comme	KON	comme
ça	PRO:ton	ça
mais	KON	mais
tu	PRO:cls	tu
as	VER:pres	avoir
plus	ADV	plus
de	PRP	de
b-	TRC	b-
de	PRP	de
beaux	ADJ	beau
accidents	NOM	accident
de	PRP	de
et	KON	et
alors	ADV	alors
cette	DET:dem	ce
fameuse	ADJ	fameux
journée	NOM	journée
là	ADV	là
que	KON	que
tu	PRO:cls	tu
me	PRO:clo	me
racontais	VER:impf	raconter
eh	INT	eh
ben	INT	ben
ouais	FNO	ouais
donc	ADV	donc
c'	PRO:cls	ce
était	VER:impf	être
sept	NUM	@card@
heure	NOM	heure
le	DET:def	le
matin	NOM	matin
on	PRO:cls	on
se	PRO:clo	se
levait	VER:impf	lever
on	PRO:cls	on
ju-	VER:cond	<unknown>
juste	ADV	juste
on	PRO:cls	on
allait	VER:impf	aller
boire	VER:infi	boire
le	DET:def	le
café	NOM	café
donc	ADV	donc
l'	DET:def	le
ambulance	NOM	ambulance
a	AUX:pres	avoir
sonné	VER:pper	sonner
parce	TRC	parce
qu'	KON	que
on	PRO:cls	on
a	VER:pres	avoir
un	DET:ind	un
klaxon	NOM	klaxon
hum	FNO	hum
hum	FNO	hum
un	DET:ind	un
klaxon	NOM	klaxon
avec	PRP	avec
des	DET:ind	un
sonneries	NOM	sonnerie
l'	DET:def	le
ambulance	NOM	ambulance
a	AUX:pres	avoir
sonné	VER:pper	sonner
on	PRO:cls	on
est	AUX:pres	être
allés	VER:pper	aller
chercher	VER:infi	chercher
le	DET:def	le
le	DET:def	le
message	NOM	message
parce	TRC	parce
que	KON	que
les	DET:def	le
alertes	NOM	alerte
arrivaient	VER:impf	arriver
sur	PRP	sur
un	DET:ind	un
ordinateur	NOM	ordinateur
et	KON	et
sur	PRP	sur
le	DET:def	le
message	NOM	message
il	PRO:clsi	il
y	PRO:clo	y
avait	AUX:impf	avoir
marqué	VER:pper	marquer
blessé	VER:pper	blesser
par	PRP	par
arme	NOM	arme
à	PRP	à
feu	NOM	feu
avec	PRP	avec
l'	DET:def	le
adresse	NOM	adresse
et	KON	et
tout	PRO:ind	tout
et	KON	et
l'	DET:def	le
adresse	NOM	adresse
c'	PRO:cls	ce
était	VER:impf	être
à	PRP	à
cinquante	NUM	@card@
mètres	NOM	mètre
de	PRP	de
la	DET:def	le
caserne	NOM	caserne
ah	INT	ah
d'	PRP	un
accord	NOM	accord
vous	PRO:cls	vous
avez	AUX:pres	avoir
été	AUX:pper	être
rapides	ADJ	rapide
donc	ADV	donc
on	PRO:cls	on
a	AUX:pres	avoir
eu	VER:pper	avoir
juste	ADV	juste
eu	VER:pper	avoir
à	PRP	à
ouvrir	VER:infi	ouvrir
la	DET:def	le
porte	NOM	porte
de	PRP	de
la	DET:def	le
caserne	NOM	caserne
en	PRP	en
dix	NUM	@card@
secondes	NOM	seconde
on	PRO:cls	on
était	VER:impf	être
devant	PRP	devant
l'	DET:def	le
adresse	NOM	adresse
indiquée	ADJ	indiqué
et	KON	et
on	PRO:cls	on
est	AUX:pres	être
arrivés	VER:pper	arriver
on	PRO:cls	on
a	AUX:pres	avoir
encore	ADV	encore
entendu	VER:pper	entendre
des	DET:ind	un
coups	NOM	coup
de	PRP	de
feu	NOM	feu
c'	PRO:cls	ce
était	VER:impf	être
un	DET:ind	un
a-	TRC	a-
c'	PRO:cls	ce
était	VER:impf	être
un	DET:ind	un
appartement	NOM	appartement
mais	KON	mais
qui	PRO:rel	qui
donnait	VER:impf	donner
sur	PRP	sur
une	DET:ind	un
rue	NOM	rue
on	PRO:cls	on
entendait	VER:impf	entendre
des	DET:ind	un
coups	NOM	coup
de	PRP	de
feu	NOM	feu
pan	NOM	pan
pan	NOM	pan
et	KON	et
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
des	DET:ind	un
femmes	NOM	femme
aux	PRP:det	au
aux	PRP:det	au
fenêtres	NOM	fenêtre
de	PRP	de
l'	DET:def	le
immeuble	NOM	immeuble
en	PRP	en
face	NOM	face
qui	PRO:rel	qui
nous	PRO:clo	nous
criaient	VER:impf	crier
-y	PRO:clo	y
allez	VER:impe	aller
rentrez	VER:impe	rentrer
rentrez	VER:impe	rentrer
ils	PRO:cls	il
sont	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
se	PRO:clo	se
tuer	VER:infi	tuer
mais	KON	mais
tu	PRO:cls	tu
avais	VER:impf	avoir
pas	ADV	pas
peur	NOM	peur
ben	INT	ben
ouais	FNO	ouais
mais	KON	mais
enfin	ADV	enfin
moi	PRO:ton	moi
j'	PRO:cls	je
étais	VER:impf	être
pas	ADV	pas
trop	ADV	trop
chaud	ADJ	chaud
pour	PRP	pour
rentrer	VER:infi	rentrer
déjà	ADV	déjà
en	PRP	en
plus	ADV	plus
nous	PRO:ton	nous
en	PRP	en
tant	ADV	tant
que	KON	que
pompier	ADJ	pompier
on	PRO:cls	on
a	VER:pres	avoir
pas	ADV	pas
à	PRP	à
rentrer	VER:infi	rentrer
il	PRO:cls	il
faut	VER:pres	falloir
qu'	KON	que
on	PRO:cls	on
attende	VER:subp	attendre
la	DET:def	le
gendarmerie	NOM	gendarmerie
donc	ADV	donc
le	DET:def	le
premier	ADJ	premier
truc	NOM	truc
qu'	KON	que
on	PRO:cls	on
a	AUX:pres	avoir
