voilà	FNO	voilà
le	PRO:clo	le
lire	VER:infi	lire
quand	KON	quand
elle	PRO:cls	elle
travaille	VER:pres	travailler
pas	ADV	pas
aujourd'hui	ADV	aujourd'hui
elle	PRO:cls	elle
travaille	VER:pres	travailler
pas	ADV	pas
voilà	FNO	voilà
donc	ADV	donc
tu	PRO:cls	tu
as	AUX:pres	avoir
passé	VER:pper	passer
toute	DET:pre	tout
la	DET:def	le
journée	NOM	journée
avec	PRP	avec
maman	NOM	maman
eh	INT	eh
oui	FNO	oui
alors	ADV	alors
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
vous	PRO:cls	vous
avez	AUX:pres	avoir
fait	VER:pper	faire
aujourd'hui	ADV	aujourd'hui
.	VER:simp	<unknown>
oui	FNO	oui
mais	KON	mais
j'	PRO:cls	je
ai	VER:pres	avoir
un	DET:ind	un
livre	NOM	livre
de	PRP	de
fantômes	NOM	fantôme
qui	PRO:rel	qui
parle	VER:pres	parler
qui	PRO:rel	qui
parle	VER:pres	parler
des	DET:ind	un
fantômes	NOM	fantôme
et	KON	et
des	DET:ind	un
squelettes	NOM	squelette
aussi	ADV	aussi
ah	INT	ah
tu	PRO:cls	tu
préfères	VER:pres	préférer
qu'	KON	que
on	PRO:cls	on
regarde	VER:pres	regarder
le	DET:def	le
livre	NOM	livre
des	PRP:det	du
des	PRP:det	du
des	PRP:det	du
fantômes	NOM	fantôme
.	NAM	<unknown>
hum	FNO	hum
bah	INT	bah
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
aussi	ADV	aussi
un	DET:ind	un
train	NOM	train
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
pas	ADV	pas
que	KON	que
le	DET:def	le
fantôme	NOM	fantôme
mais	KON	mais
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
fantôme	NOM	fantôme
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
aussi	ADV	aussi
des	DET:ind	un
monstres	NOM	monstre
qui	PRO:rel	qui
ça	PRO:cls	ça
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
monstre	NOM	monstre
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
monstre	ADJ	monstre
qui	PRO:rel	qui
est	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
tourner	VER:infi	tourner
dans	PRP	dans
le	DET:def	le
petit	ADJ	petit
pot	NOM	pot
avec	PRP	avec
sa	DET:pos	son
main	NOM	main
verte	ADJ	vert
là	ADV	là
oui	FNO	oui
je	PRO:cls	je
pense	VER:pres	penser
oh	INT	oh
mais	KON	mais
ça	PRO:cls	ça
fait	VER:pres	faire
peur	NOM	peur
c'	PRO:cls	ce
est	VER:pres	être
dégoutant	ADJ	<unknown>
ben	INT	ben
oui	FNO	oui
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
/j'espère	NOM	<unknown>
xxx/	MLT	<unknown>
parce	TRC	parce
que	KON	que
euh	INT	euh
le	DET:def	le
le	DET:def	le
si	KON	si
le	DET:def	le
monstre	NOM	monstre
il	PRO:cls	il
était	VER:impf	être
comme	KON	comme
ça	PRO:ton	ça
euh	INT	euh
il	PRO:clsi	il
il	PRO:clsi	il
va	VER:pres	aller
faire	VER:infi	faire
éclater	VER:infi	éclater
le	DET:def	le
pot	NOM	pot
hum	FNO	hum
bah	INT	bah
oui	FNO	oui
alors	ADV	alors
voilà	FNO	voilà
.	NAM	<unknown>
hum	FNO	hum
et	KON	et
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
fantôme	NOM	fantôme
qui	PRO:rel	qui
bouge	VER:pres	bouger
alors	ADV	alors
quand	KON	quand
on	PRO:cls	on
tire	VER:pres	tirer
la	DET:def	le
flèche	NOM	flèche
et	KON	et
ben	INT	ben
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
partout	ADV	partout
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
même	ADV	même
un	DET:ind	un
là	ADV	là
là	ADV	là
là	ADV	là
là	ADV	là
là	ADV	là
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
fantômes	NOM	fantôme
partout	ADV	partout
sur	PRP	sur
cette	DET:dem	ce
image	NOM	image
oui	FNO	oui
et	KON	et
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
les	DET:def	le
squelettes	NOM	squelette
hum	FNO	hum
alors	ADV	alors
je	PRO:cls	je
comprends	VER:pres	comprendre
pas	ADV	pas
ce	PRO:dem	ce
que	PRO:rel	que
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
différence	NOM	différence
entre	PRP	entre
un	DET:ind	un
fantôme	NOM	fantôme
et	KON	et
un	DET:ind	un
squelette	NOM	squelette
et	KON	et
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
autre	ADJ	autre
squelette	NOM	squelette
voilà	FNO	voilà
hum	FNO	hum
ah	INT	ah
oui	FNO	oui
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
squelette	NOM	squelette
qui	PRO:rel	qui
est	AUX:pres	être
enfermé	VER:pper	enfermer
dans	PRP	dans
la	DET:def	le
malle	NOM	malle
.	NAM	<unknown>
et	KON	et
attention	INT	attention
la	DET:def	le
malle	NOM	malle
va	VER:pres	aller
s'	PRO:clo	se
ouvrir	VER:infi	ouvrir
et	KON	et
bouh	NOM	<unknown>
le	DET:def	le
squelette	NOM	squelette
te	PRO:clo	te
crie	VER:pres	crier
dessus	ADV	dessus
ah	INT	ah
oui	FNO	oui
mais	KON	mais
il	PRO:cls	il
est	VER:pres	être
en	PRP	en
faux	ADJ	faux
heureusement	ADV	heureusement
ah	INT	ah
oui	FNO	oui
heureusement	ADV	heureusement
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
faux	ADJ	faux
squelette	NOM	squelette
hein	INT	hein
ah	INT	ah
ben	INT	ben
là	ADV	là
aussi	ADV	aussi
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
une	DET:ind	un
main	NOM	main
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
monstre	ADJ	monstre
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
monstre	ADJ	monstre
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
monstre	ADJ	monstre
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
monstre	ADJ	monstre
euh	INT	euh
les	DET:def	le
monstres	NOM	monstre
ils	PRO:cls	il
ont	VER:pres	avoir
toujours	ADV	toujours
les	DET:def	le
mains	NOM	main
vertes	ADJ	vert
là	ADV	là
là	ADV	là
euh	INT	euh
là	ADV	là
là	ADV	là
là	ADV	là
oh	INT	oh
bah	INT	bah
dis	VER:pres	dire
donc	ADV	donc
que	KON	que
de	PRP	de
monstres	NOM	monstre
hum	FNO	hum
moi	PRO:ton	moi
j'	PRO:cls	je
aime	VER:pres	aimer
bien	ADV	bien
ce	DET:dem	ce
monstre	NOM	monstre
là	ADV	là
parce	TRC	parce
que	KON	que
euh	INT	euh
il	PRO:cls	il
a	VER:pres	avoir
des	DET:ind	un
petites	ADJ	petit
cornes	NOM	corne
toutes	DET:ind	tout
roses	NOM	rose
et	KON	et
on	PRO:cls	on
dirait	VER:cond	dire
des	DET:ind	un
bonbons	NOM	bonbon
eh	INT	eh
bah	INT	bah
là	ADV	là
voilà	FNO	voilà
wouahouh	NOM	<unknown>
ça	PRO:cls	ça
fait	VER:pres	faire
peur	NOM	peur
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
alors	ADV	alors
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
plus	ADV	plus
de	PRP	de
monstre	ADJ	monstre
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
sorcières	NOM	sorcière
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
une	DET:ind	un
sorcière	NOM	sorcière
là	ADV	là
aussi	ADV	aussi
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
petits	NOM	petit
vers	PRP	vers
de	PRP	de
terre	NOM	terre
je	PRO:cls	je
veux	VER:pres	vouloir
dire	VER:infi	dire
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
serpents	NOM	serpent
et	KON	et
des	DET:ind	un
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
sorcière	NOM	sorcière
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
chenille	NOM	chenille
grande	ADJ	grand
et	KON	et
puis	KON	puis
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
le	DET:def	le
train	NOM	train
et	KON	et
puis	KON	puis
là	ADV	là
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
une	DET:ind	un
petit	ADJ	petit
languette	NOM	languette
mais	KON	mais
celle-là	PRO:dem	celui-là
elle	PRO:cls	elle
est	AUX:pres	être
déchirée	VER:pper	déchirer
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
une	DET:ind	un
petite	ADJ	petit
languette	NOM	languette
que	KON	que
tu	PRO:cls	tu
pouvais	VER:impf	pouvoir
tirer	VER:infi	tirer
pour	PRP	pour
faire	VER:infi	faire
bouger	VER:infi	bouger
quoi	INT	quoi
.	NAM	<unknown>
eh	INT	eh
bah	INT	bah
ça	PRO:cls	ça
regarde	VER:pres	regarder
ah	INT	ah
tu	PRO:cls	tu
pouvais	VER:impf	pouvoir
faire	VER:infi	faire
bouger	VER:infi	bouger
quelque	ADJ	<unknown>
chose	NOM	chose
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
dans	PRP	dans
le	DET:def	le
soleil	NOM	soleil
oui	FNO	oui
mais	KON	mais
elle	PRO:ton	elle
elle	PRO:cls	elle
bouge	VER:pres	bouger
encore	ADV	encore
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
c'	PRO:cls	ce
est	VER:pres	être
toi	PRO:ton	toi
qui	PRO:rel	qui
a	AUX:pres	avoir
déchiré	VER:pper	déchirer
ton	DET:pos	ton
livre	NOM	livre
là	ADV	là
.	VER:simp	<unknown>
oui	FNO	oui
mais	KON	mais
elle	PRO:cls	elle
bouge	VER:pres	bouger
encore	ADV	encore
hein	INT	hein
là	ADV	là
bah	INT	bah
oui	FNO	oui
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
dommage	NOM	dommage
parce	TRC	parce
que	KON	que
regarde	VER:impe	regarder
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
plus	ADV	plus
rien	PRO:ind	rien
qui	PRO:rel	qui
tient	VER:pres	tenir
ici	ADV	ici
donc	ADV	donc
on	PRO:cls	on
sait	VER:pres	savoir
pas	ADV	pas
ce	PRO:dem	ce
qui	PRO:rel	qui
bougeait	VER:impf	bouger
voilà	FNO	voilà
et	KON	et
voilà	FNO	voilà
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
fin	NOM	fin
les	DET:def	le
enfants	NOM	enfant
sont	AUX:pres	être
sortis	VER:pper	sortir
du	PRP:det	du
train	NOM	train
fantôme	NOM	fantôme
bah	INT	bah
oui	FNO	oui
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
train	NOM	train
qui	PRO:rel	qui
est	VER:pres	être
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
plus	ADV	plus
ouais	FNO	ouais
qu'	KON	que
un	DET:ind	un
rail	NOM	rail
oui	FNO	oui
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
plus	ADV	plus
qu'	KON	que
un	DET:ind	un
rail	NOM	rail
et	KON	et
donc	ADV	donc
le	DET:def	le
train	NOM	train
il	PRO:cls	il
peut	VER:pres	pouvoir
pas	ADV	pas
avancer	VER:infi	avancer
plus	ADV	plus
ah	INT	ah
non	FNO	non
eh	INT	eh
non	FNO	non
parce	TRC	parce
que	KON	que
sinon	ADV	sinon
il	PRO:cls	il
va	VER:pres	aller
r-	TRC	r-
il	PRO:clsi	il
va	VER:pres	aller
rouler	VER:infi	rouler
sur	PRP	sur
l'	DET:def	le
herbe	NOM	herbe
il	PRO:cls	il
peut	VER:pres	pouvoir
pas	ADV	pas
avancer	VER:infi	avancer
plus	ADV	plus
parce	TRC	parce
que	KON	que
sinon	ADV	sinon
il	PRO:cls	il
va	VER:pres	aller
rouler	VER:infi	rouler
sur	PRP	sur
l'	DET:def	le
herbe	NOM	herbe
.	NAM	<unknown>
hum	FNO	hum
et	KON	et
si	KON	si
le	DET:def	le
train	NOM	train
roule	VER:pres	rouler
sur	PRP	sur
l'	DET:def	le
herbe	NOM	herbe
moi	PRO:ton	moi
je	PRO:cls	je
dis	VER:pres	dire
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
grave	ADJ	grave
/euh	MLT	<unknown>
oh/	MLT	<unknown>
oui	FNO	oui
les	DET:def	le
trains	NOM	train
ils	PRO:cls	il
ont	VER:pres	avoir
des	DET:ind	un
roues	NOM	roue
ils	PRO:cls	il
peuvent	VER:pres	pouvoir
très	ADV	très
bien	ADV	bien
rouler	VER:infi	rouler
sur	PRP	sur
l'	DET:def	le
herbe	NOM	herbe
oui	FNO	oui
oui	FNO	oui
mais	KON	mais
parfois	ADV	parfois
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
trains	NOM	train
qui	PRO:rel	qui
ratent	VER:pres	rater
les	DET:def	le
trains	NOM	train
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
peu	NOM	peu
comme	KON	comme
les	DET:def	le
voitures	NOM	voiture
hein	INT	hein
oui	FNO	oui
mais	KON	mais
ça	PRO:ton	ça
ça	PRO:cls	ça
marche	VER:pres	marcher
pas	ADV	pas
oh	INT	oh
la	DET:def	le
languette	NOM	languette
elle	PRO:cls	elle
est	AUX:pres	être
cassée	VER:pper	casser
mais	KON	mais
elle	PRO:cls	elle
est	VER:pres	être
dure	ADJ	dur
à	PRP	à
faire	VER:infi	faire
ah	INT	ah
oui	FNO	oui
elle	PRO:cls	elle
est	VER:pres	être
très	ADV	très
dure	ADJ	dur
à	PRP	à
tirer	VER:infi	tirer
mais	KON	mais
faut	VER:pres	falloir
avoir	VER:infi	avoir
la	DET:def	le
force	NOM	force
pour	PRP	pour
ça	PRO:ton	ça
oh	INT	oh
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
pas	ADV	pas
assez	ADV	assez
de	PRP	de
force	NOM	force
hein	INT	hein
j'	PRO:cls	je
ai	VER:pres	avoir
bah	INT	bah
j'	PRO:cls	je
ai	VER:pres	avoir
pas	ADV	pas
autant	ADV	autant
de	PRP	de
force	NOM	force
que	KON	que
papa	NOM	papa
ou	KON	ou
maman	NOM	maman
j'	PRO:cls	je
y	PRO:clo	y
arrive	VER:pres	arriver
pas	ADV	pas
ah	INT	ah
oui	FNO	oui
mais	KON	mais
si	KON	si
si	KON	si
si	KON	si
quand	KON	quand
je	PRO:cls	je
serai	VER:futu	être
grand	ADJ	grand
je	PRO:cls	je
vais	VER:pres	aller
essayer	VER:infi	essayer
de	PRP	de
le	PRO:clo	le
tirer	VER:infi	tirer
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
oh	INT	oh
bah	INT	bah
quand	KON	quand
tu	PRO:cls	tu
seras	VER:futu	être
grand	ADJ	grand
tu	PRO:cls	tu
liras	VER:futu	lire
des	DET:ind	un
des	DET:ind	un
des	DET:ind	un
livres	NOM	livre
différents	ADJ	différent
hein	INT	hein
oui	FNO	oui
mais	KON	mais
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
truc	NOM	truc
qui	PRO:rel	qui
ferme	VER:pres	fermer
ouh	INT	ouh
la	DET:def	le
/oui	NOM	<unknown>
mais	KON	mais
là	ADV	là
xxx	NOM	<unknown>
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
araignée	NOM	araignée
xxx/	MLT	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
un	DET:ind	un
truc	NOM	truc
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
araignée	NOM	araignée
euh	INT	euh
où	PRO:int	où
.	NAM	<unknown>
bah	INT	bah
dans	PRP	dans
les	DET:def	le
squelettes	NOM	squelette
regarde	VER:impe	regarder
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
l'	DET:def	le
araignée	NOM	araignée
sur	PRP	sur
l-	TRC	l-
l'	DET:def	le
os	NOM	os
les	DET:def	le
os	NOM	os
cet	DET:dem	ce
os	NOM	os
là	ADV	là
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
araignée	NOM	araignée
qui	PRO:rel	qui
est	VER:pres	être
sur	PRP	sur
l'	DET:def	le
os	NOM	os
oui	FNO	oui
là	ADV	là
elle	PRO:cls	elle
est	VER:pres	être
là	ADV	là
hum	FNO	hum
elle	PRO:cls	elle
est	VER:pres	être
poilue	ADJ	poilu
dis	INT	dis
donc	ADV	donc
cette	DET:dem	ce
araignée	NOM	araignée
hein	INT	hein
eh	INT	eh
oui	FNO	oui
mais	KON	mais
heureusement	ADV	heureusement
qu'	KON	que
elle	PRO:cls	elle
est	VER:pres	être
faux	ADJ	faux
parce	TRC	parce
que	KON	que
oui	FNO	oui
heureusement	ADV	heureusement
que	KON	que
cette	DET:dem	ce
araignée	NOM	araignée
elle	PRO:cls	elle
est	VER:pres	être
fausse	VER:pres	fausser
hein	INT	hein
parce	TRC	parce
que	KON	que
sinon	ADV	sinon
on	PRO:cls	on
aurait	AUX:cond	avoir
eu	VER:pper	avoir
peur	NOM	peur
tous	DET:pre	tout
les	DET:def	le
deux	NUM	@card@
ah	INT	ah
oui	FNO	oui
sinon	ADV	sinon
on	PRO:cls	on
est	AUX:pres	être
obligé	VER:pper	obliger
de	PRP	de
courir	VER:infi	courir
hein	INT	hein
oh	INT	oh
oui	FNO	oui
moi	PRO:ton	moi
je	PRO:cls	je
te	PRO:clo	te
dis	VER:pres	dire
tout	PRO:ind	tout
de	PRP	de
suite	NOM	suite
si	KON	si
je	PRO:cls	je
vois	VER:pres	voir
une	DET:ind	un
araignée	NOM	araignée
euh	INT	euh
je	PRO:cls	je
crie	VER:pres	crier
je	PRO:cls	je
cours	VER:pres	courir
euh	INT	euh
bah	INT	bah
oui	FNO	oui
mais	KON	mais
hum	FNO	hum
moi	PRO:ton	moi
je	PRO:cls	je
la	PRO:clo	le
casse	VER:pres	casser
la	DET:def	le
toile	NOM	toile
ah	INT	ah
oui	FNO	oui
mais	KON	mais
quand	KON	quand
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
toile	NOM	toile
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
la	DET:def	le
même	ADJ	même
chose	NOM	chose
que	KON	que
quand	KON	quand
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
araignée	NOM	araignée
oui	FNO	oui
mais	KON	mais
mais	KON	mais
quand	KON	quand
l'	DET:def	le
araignée	NOM	araignée
elle	PRO:cls	elle
va	VER:pres	aller
bouger	VER:infi	bouger
bing	NOM	<unknown>
elle	PRO:cls	elle
tombe	VER:pres	tomber
si	KON	si
l'	DET:def	le
araignée	NOM	araignée
elle	PRO:cls	elle
bouge	VER:pres	bouger
elle	PRO:cls	elle
v-	TRC	v-
elle	PRO:cls	elle
va	VER:pres	aller
tomber	VER:infi	tomber
de	PRP	de
sa	DET:pos	son
toile	NOM	toile
/c'est	MLT	<unknown>
ça	PRO:ton	ça
tu	PRO:cls	tu
crois/	MLT	<unknown>
.	VER:futu	<unknown>
bah	INT	bah
oui	FNO	oui
ah	INT	ah
mais	KON	mais
non	FNO	non
tu	PRO:cls	tu
sais	VER:pres	savoir
les	DET:def	le
araignées	NOM	araignée
c'	PRO:cls	ce
est	VER:pres	être
très	ADV	très
intelligent	ADJ	intelligent
et	KON	et
ça	PRO:cls	ça
tombe	VER:pres	tomber
jamais	ADV	jamais
de	PRP	de
la	DET:def	le
toile	NOM	toile
bah	INT	bah
oui	FNO	oui
mais	KON	mais
si	KON	si
je	PRO:cls	je
je	PRO:cls	je
si	KON	si
je	PRO:cls	je
je	PRO:cls	je
la	PRO:clo	le
je	PRO:cls	je
si	KON	si
je	PRO:cls	je
si	KON	si
je	PRO:cls	je
la	PRO:clo	le
casse	VER:pres	casser
et	KON	et
bah	INT	bah
là	ADV	là
elle	PRO:cls	elle
pourra	VER:futu	pouvoir
tomber	VER:infi	tomber
parce	TRC	parce
que	KON	que
si	KON	si
je	PRO:cls	je
mets	VER:pres	mettre
un	DET:ind	un
gros	ADJ	gros
trou	NOM	trou
là	ADV	là
bing	NOM	<unknown>
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
que	KON	que
si	KON	si
tu	PRO:cls	tu
si	KON	si
tu	PRO:cls	tu
casses	VER:pres	casser
la	DET:def	le
toile	NOM	toile
effectivement	ADV	effectivement
l'	DET:def	le
araigné	NOM	<unknown>
elle	PRO:cls	elle
peut	VER:pres	pouvoir
tomber	VER:infi	tomber
mais	KON	mais
tu	PRO:cls	tu
sais	VER:pres	savoir
l'	DET:def	le
araignée	NOM	araignée
elle	PRO:cls	elle
a	VER:pres	avoir
un	DET:ind	un
fil	NOM	fil
sur	PRP	sur
son	DET:pos	son
ventre	NOM	ventre
et	KON	et
elle	PRO:cls	elle
peut	VER:pres	pouvoir
se	PRO:clo	se
rattacher	VER:infi	rattacher
n'	ADV	ne
importe	VER:pres	importer
où	PRO:int	où
sur	PRP	sur
les	DET:def	le
murs	NOM	mur
oui	FNO	oui
mais	KON	mais
moi	PRO:ton	moi
je	PRO:cls	je
la	PRO:clo	le
casse	VER:pres	casser
ah	INT	ah
bon	INT	bon
toi	PRO:ton	toi
tu	PRO:cls	tu
as	AUX:pres	avoir
décidé	VER:pper	décider
que	KON	que
tu	PRO:cls	tu
allais	VER:impf	aller
casser	VER:infi	casser
tous	DET:pre	tout
les	DET:def	le
fils	NOM	fil|fils
de	PRP	de
la	DET:def	le
toile	NOM	toile
d'	PRP	un
araignée	NOM	araignée
bah	INT	bah
oui	FNO	oui
parce	TRC	parce
que	KON	que
avec	PRP	avec
mes	DET:pos	mon
yeux	NOM	oeil
eh	INT	eh
ben	INT	ben
je	PRO:cls	je
vois	VER:pres	voir
tout	PRO:ind	tout
ah	INT	ah
tu	PRO:cls	tu
as	VER:pres	avoir
des	DET:ind	un
yeux	NOM	oeil
bioniques	ADJ	bionique
comme	KON	comme
Superman	NAM	<unknown>
mm	NOM	<unknown>
oui	FNO	oui
ben	INT	ben
j'	PRO:cls	je
ai	VER:pres	avoir
une	DET:ind	un
voiture	NOM	voiture
d'	PRP	un
Action	NOM	action
Man	NOM	man
je	PRO:cls	je
veux	VER:pres	vouloir
dire	VER:infi	dire
hum	FNO	hum
oui	FNO	oui
je	PRO:cls	je
vois	VER:pres	voir
là	ADV	là
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
truc	NOM	truc
qui	PRO:rel	qui
bombarde	VER:pres	bombarder
avec	PRP	avec
des	DET:ind	un
flèches	NOM	flèche
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
des	DET:ind	un
vraies	ADJ	vrai
ah	INT	ah
bah	INT	bah
heureusement	ADV	heureusement
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
des	DET:ind	un
vraies	ADJ	vrai
sinon	ADV	sinon
ça	PRO:cls	ça
te	PRO:clo	te
piquerait	VER:cond	piquer
les	DET:def	le
fesses	NOM	fesse
hum	FNO	hum
non	FNO	non
ça	PRO:cls	ça
bombarderait	VER:cond	bombarder
oui	FNO	oui
et	KON	et
tu	PRO:cls	tu
penses	VER:pres	penser
que	KON	que
ça	PRO:cls	ça
détruirait	VER:cond	détruire
toute	DET:pre	tout
ta	DET:pos	ton
maison	NOM	maison
.	NAM	<unknown>
oh	INT	oh
non	FNO	non
pas	ADV	pas
toute	ADV	tout
parce	TRC	parce
que	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
sinon	ADV	sinon
il	PRO:clsi	il
y	PRO:clo	y
aura	VER:futu	avoir
une	DET:ind	un
flèche	NOM	flèche
qui	PRO:rel	qui
va	VER:pres	aller
aller	VER:infi	aller
en	PRP	en
bas	NOM	bas
une	DET:ind	un
flèche	NOM	flèche
partout	ADV	partout
euh	INT	euh
aussi	ADV	aussi
elle	PRO:cls	elle
va	VER:pres	aller
dans	PRP	dans
tous	DET:pre	tout
les	DET:def	le
sens	NOM	sens
ça	PRO:cls	ça
ferait	VER:cond	faire
des	DET:ind	un
bombes	NOM	bombe
partout	ADV	partout
ah	INT	ah
ben	INT	ben
on	PRO:cls	on
est	AUX:pres	être
sauvé	VER:pper	sauver
alors	ADV	alors
puisque	KON	puisque
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
faux	ADJ	faux
oui	FNO	oui
mais	KON	mais
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
des	DET:ind	un
jouets	NOM	jouet
ben	INT	ben
oui	FNO	oui
j'	PRO:cls	je
ai	VER:pres	avoir
un	DET:ind	un
établi	NOM	établi
j'	PRO:cls	je
ai	VER:pres	avoir
une	DET:ind	un
scie	NOM	scie
une	DET:ind	un
une	DET:ind	un
une	DET:ind	un
grosse	ADJ	gros
qui	PRO:rel	qui
marche	VER:pres	marcher
tu	PRO:cls	tu
as	VER:pres	avoir
une	DET:ind	un
quoi	INT	quoi
qui	PRO:rel	qui
marche	VER:pres	marcher
?	NAM	<unknown>
oh	INT	oh
la	DET:def	le
la	DET:def	le
bah	INT	bah
ça	PRO:cls	ça
fait	VER:pres	faire
du	DET:par	du
bruit	NOM	bruit
