fichier	dossier	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent18_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent18_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	274	4;04.24	4.33333	0	1	0	0	1	35	0	0	1	2	0	8	2	0	0	0	0	0	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent19_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent19_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	200	4;05.30	4.41667	0	0	0	0	0	19	0	0	0	4	4	7	0	0	1	0	0	6	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	186	3;10.23	3.83333	0	0	0	0	0	13	0	0	1	1	6	3	0	0	0	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent20_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent20_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	8	455	4;08.11	4.66667	0	0	0	12	2	41	1	0	2	0	0	4	4	0	3	0	0	8	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent21_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent21_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	244	4;09.17	4.75	0	0	1	0	0	26	0	0	0	0	3	3	3	0	1	0	0	5	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent22_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent22_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	302	4;09.17	4.75	0	1	0	3	3	25	0	0	3	1	2	0	2	0	0	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	205	3;10.23	3.83333	0	1	0	0	0	9	0	0	1	1	5	5	2	0	0	0	0	5	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	253	4;	4	0	1	0	6	0	26	0	0	0	6	7	3	0	0	4	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	6	302	4;	4	0	1	0	1	1	26	0	0	1	1	6	3	1	0	4	0	1	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	139	4;01.05	4.08333	0	0	2	0	0	6	0	0	0	0	0	6	0	0	0	0	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	6	117	4;01.05	4.08333	0	0	0	0	0	6	0	0	2	0	1	0	1	0	0	0	0	6	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	91	4;01.05	4.08333	0	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0	0	1	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	12	244	4;01.05	4.08333	0	3	0	0	1	19	1	0	0	2	1	4	3	0	4	0	0	5	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_vincent_can_3.10-4.9_vincent9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	10	143	4;01.05	4.08333	0	0	0	0	0	15	0	0	0	0	0	2	1	0	1	0	0	8	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_1-2_ans_nolan1_rej.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_1-2_ans_nolan1_rej.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	449	1;09.17	1.75	0	0	0	0	0	4	0	0	0	0	0	2	0	0	1	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_Alix1_Lec_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_Alix1_Lec_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	43	795	2;10.23	2.83333	0	11	0	2	1	42	0	0	0	0	0	1	13	0	1	0	0	11	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_Eva1_Mat_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_Eva1_Mat_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	22	875	2;09.17	2.75	5	4	2	4	6	42	1	0	1	4	4	13	2	0	6	0	0	23	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_amelie1_bec.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_amelie1_bec.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	8	332	2;08.11	2.66667	0	0	0	1	3	18	0	0	0	1	0	0	3	0	0	0	0	1	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_antonin1_jou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_antonin1_jou.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	24	556	2;09.17	2.75	0	13	0	0	1	45	2	0	1	0	0	5	2	0	1	0	0	11	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_clelie1_dup.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_clelie1_dup.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	9	214	2;05.30	2.41667	1	0	0	0	0	7	0	0	0	0	0	0	2	0	1	0	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_fantine1_mon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_fantine1_mon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	374	2;10.23	2.83333	0	0	6	0	4	25	5	0	0	0	1	1	0	0	1	0	0	12	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_heloise1_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_heloise1_gue.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	30	544	2;09.17	2.75	0	3	0	2	1	32	9	0	6	0	1	3	15	0	2	0	0	5	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_jordan1_ton.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_jordan1_ton.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	497	2;08.11	2.66667	0	2	1	0	2	24	9	0	1	0	0	0	1	0	12	0	0	7	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_laura1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_laura1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	18	221	2;09.17	2.75	0	0	0	7	1	18	2	0	0	0	0	1	9	0	0	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_lisa1_rhe.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_lisa1_rhe.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	13	284	2;10.23	2.83333	1	0	2	0	1	4	1	0	1	0	0	0	2	0	1	0	0	12	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_louis1_tro.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_louis1_tro.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	46	1213	2;07.05	2.58333	0	13	5	0	1	34	7	0	0	0	1	0	0	0	1	0	0	12	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_louise1_sch.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_louise1_sch.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	317	2;03.17	2.25	0	1	1	0	0	11	5	0	0	0	1	0	0	0	0	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_marianne1_vat.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_marianne1_vat.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	114	2;03.17	2.25	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_marion1_gui.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_marion1_gui.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	5	367	2;07.05	2.58333	2	1	0	0	2	24	2	0	1	0	0	0	1	0	12	0	0	19	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_moustapha1_abd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_moustapha1_abd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	363	2;10.23	2.83333	0	1	1	0	0	9	2	0	2	1	3	1	1	0	7	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_valentin1_bit.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_valentin1_bit.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	9	1334	2;07.05	2.58333	1	0	0	4	8	55	7	0	3	2	6	8	0	0	9	0	0	43	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_victoire1_duc.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_2-3_ans_victoire1_duc.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	6	572	2;04.23	2.33333	0	1	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Adelphe1_Per_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Adelphe1_Per_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	672	3;07.05	3.58333	1	0	0	8	7	69	3	0	2	2	1	2	1	0	9	0	0	24	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Axel1_Gar_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Axel1_Gar_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	326	3;09.17	3.75	0	1	0	1	0	10	1	0	0	0	3	1	0	0	0	0	0	2	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Baptiste1_Kul_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Baptiste1_Kul_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	448	3;10.23	3.83333	0	1	0	1	5	30	1	0	1	0	2	4	2	0	1	0	0	16	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Baptiste1_Lec_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Baptiste1_Lec_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	525	3;10.23	3.83333	0	0	0	6	8	63	1	0	0	0	0	4	3	0	3	1	0	17	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Emy1_Sam_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Emy1_Sam_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	783	3;02.12	3.16667	0	0	0	2	1	52	1	0	6	0	5	0	1	0	4	0	0	15	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Enzo1_Nov_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Enzo1_Nov_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	29	884	3;02.12	3.16667	0	0	0	6	17	55	9	0	0	0	2	5	3	0	20	0	0	23	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Jeanne1_Dre_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_Jeanne1_Dre_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	15	1582	3;09.17	3.75	8	4	2	22	11	192	25	0	7	1	7	13	5	0	13	2	2	36	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_adeline1_gif.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_adeline1_gif.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	14	719	3;02.12	3.16667	0	3	0	11	4	51	0	0	0	0	1	8	1	0	8	0	0	23	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alexandre1_bod.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alexandre1_bod.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	19	465	3;04.23	3.33333	0	0	1	0	0	19	0	0	3	0	0	0	1	0	5	0	0	20	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alexandre1_dag.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alexandre1_dag.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	28	430	3;04.23	3.33333	0	1	0	4	2	14	2	0	1	0	0	1	3	0	2	0	0	5	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alexandre1_lin.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alexandre1_lin.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	237	3;04.23	3.33333	0	1	0	0	0	19	1	0	4	0	2	1	1	0	0	0	1	11	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alona1_leb.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_alona1_leb.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	14	344	3;03.17	3.25	0	0	0	0	1	13	6	0	0	0	0	1	2	0	9	0	0	12	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_andrea1_uri.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_andrea1_uri.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	874	3;01.06	3.08333	3	5	0	3	10	31	5	0	0	0	4	5	4	0	17	0	2	28	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_anne1_roi.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_anne1_roi.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	15	214	3;02.12	3.16667	0	1	0	0	0	12	0	0	0	0	1	0	0	0	5	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_armelle1_del.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_armelle1_del.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	22	408	3;05.30	3.41667	2	0	0	3	0	27	3	0	0	0	0	4	1	0	5	0	0	9	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_awen1_cin.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_awen1_cin.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	49	1449	3;02.12	3.16667	4	19	3	6	13	84	3	0	11	2	3	3	3	0	12	4	0	45	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_baptiste1_gri.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_baptiste1_gri.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	3377	4;08.11	4.66667	13	21	3	17	42	352	28	0	9	5	5	18	12	0	33	3	5	151	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_baptiste1_zie.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_baptiste1_zie.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	1047	3;10.23	3.83333	2	2	5	42	11	84	1	0	2	5	4	2	4	0	10	2	0	34	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_cecile1_dan.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_cecile1_dan.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	4	1578	3;10.23	3.83333	3	1	0	14	14	149	4	0	3	1	11	7	5	0	13	7	1	40	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_charlotte1_gir.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_charlotte1_gir.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	436	2;03.17	2.25	0	1	0	0	0	7	0	0	0	0	3	2	0	0	2	0	0	3	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clara1_dum.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clara1_dum.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	12	1343	3;01.06	3.08333	1	1	2	6	13	64	9	0	10	3	1	7	14	0	9	1	0	52	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clara1_lau.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clara1_lau.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	1	365	3;	3	0	4	0	4	3	9	1	0	1	0	2	7	2	0	2	0	0	8	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clemence1_hal.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clemence1_hal.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	9	335	3;02.12	3.16667	3	1	0	1	0	26	2	0	0	0	0	4	1	0	0	2	0	13	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clement1_med.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clement1_med.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	0	94	3;05.30	3.41667	0	0	0	2	0	8	0	0	0	2	0	0	1	0	0	0	0	4	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clementine1_bas.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_clementine1_bas.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	2	381	3;08.11	3.66667	2	0	0	2	7	16	2	0	1	0	1	1	4	0	3	0	0	14	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_constance1_sch.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_constance1_sch.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	131	1982	3;01.06	3.08333	5	9	0	4	12	106	3	0	4	0	1	2	34	0	30	0	1	32	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_guillaume1_pol.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_guillaume1_pol.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	22	400	3;	3	0	0	0	0	1	26	4	0	0	0	1	1	1	0	11	0	0	9	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_jonathan1_fra.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_jonathan1_fra.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	8	532	3;10.23	3.83333	4	4	0	11	3	35	2	0	2	0	3	1	3	0	3	0	0	39	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_jules1_per.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_jules1_per.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	16	1564	3;03.17	3.25	0	5	2	3	13	148	5	0	1	0	0	2	5	0	12	0	0	61	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_kelly1_ham.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_kelly1_ham.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	3	601	3;07.05	3.58333	0	0	0	2	9	51	0	0	0	0	1	1	4	0	6	0	0	22	x
./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_leo1_rom.tei_corpo2.tei_corpo_ttg.tei_corpo.cha	 ./NouveauxNoms/ttg_perceo_clan/Enfants_Trans_3-4_ans_leo1_rom.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	61	1713	3;07.05	3.58333	3	2	3	2	13	80	9	0	8	2	4	3	9	0	17	0	0	66	x
